Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
82R_S80_R2_001 - nextera_transposase_sequence	(1, 0.006264113638230487)	(2, 0.33940519919158835)	(3, 0.3399328915017037)	(4, 0.3399539991941083)	(5, 0.33997997789245243)	(6, 0.34000270925350357)	(7, 0.34003355895778725)	(8, 0.34004817197560583)	(9, 0.34006116132477787)	(10, 0.34081876511523884)	(15, 0.3497180929667529)	(20, 0.3560500759544074)	(25, 0.37389062230851555)	(30, 0.4209997444183184)	(35, 0.5717391931578084)	(40, 0.7123342849276414)	(45, 0.8817563145813189)	(50, 1.0903146038229832)	(55, 1.3601355347660662)	(60, 1.7380427885723146)	(65, 2.3319203789915397)	(70, 3.2327976650216037)	(75, 4.472256300772017)	(80, 6.166766259795329)	(85, 8.610727893739199)	(90, 11.812405026546902)	(95, 15.141472928223568)	(100, 19.37046372349988)	(105, 24.21203709673693)	(110, 29.637670710288955)	(115, 35.70264723423228)	(120, 41.92761292246052)	(125, 47.711534027361836)	(130, 52.89627301637579)	(135, 57.65670971894442)	(140, 60.37413774467652)
82R_S80_R2_001 - polyg	(1, 0.02896300131642183)	(2, 0.059182722165241376)	(3, 0.06359098254051244)	(4, 0.06514970444116078)	(5, 0.07040714351855588)	(6, 0.07191066068522292)	(7, 0.07395810684847036)	(8, 0.07663716011520968)	(9, 0.07924964296744215)	(10, 0.08603787684476563)	(15, 0.09410036587586915)	(20, 0.09793839382248634)	(25, 0.10036902578630987)	(30, 0.10340009041561224)	(35, 0.10742484025657797)	(40, 0.10856140830913404)	(45, 0.10965316310704647)	(50, 0.11083974015391503)	(55, 0.11230591294171235)	(60, 0.11348859318382927)	(65, 0.11475862679912838)	(70, 0.11647387035730014)	(75, 0.2153861406339624)	(80, 0.4938547307883507)	(85, 0.5084122191392183)	(90, 0.5196174812025041)	(95, 0.5299781108358758)	(100, 0.5447008886549579)	(105, 0.5778016471501426)	(110, 0.6787977337677339)	(115, 0.8244109358564667)	(120, 0.9887823818183143)	(125, 1.1917789564782275)	(130, 1.4518578755422586)	(135, 1.763745138512818)	(140, 2.0021068399623365)
84R_S81_R1_001 - nextera_transposase_sequence	(1, 0.0058880362983751095)	(2, 0.40210419494753574)	(3, 0.40257266585427076)	(4, 0.4025818515583244)	(5, 0.40261675723372814)	(6, 0.40263696578264613)	(7, 0.4026498257683212)	(8, 0.4026792200212928)	(9, 0.4026994285702108)	(10, 0.4030962509853275)	(15, 0.40554038311991664)	(20, 0.407344087967887)	(25, 0.41491457782072444)	(30, 0.4319375245729066)	(35, 0.480777913026043)	(40, 0.5409435397209776)	(45, 0.6193108227122559)	(50, 0.718020398472535)	(55, 0.8584488700472542)	(60, 1.0501486347958622)	(65, 1.3791397694707945)	(70, 1.8700671506197715)	(75, 2.65099529216133)	(80, 3.698969119665455)	(85, 5.319110532109649)	(90, 7.474082949369373)	(95, 10.183103599181141)	(100, 13.693919370719012)	(105, 17.77972310576958)	(110, 22.55598682027834)	(115, 27.953661576874175)	(120, 33.268418820118725)	(125, 38.3757015053293)	(130, 43.439299554057946)	(135, 48.10025659529417)	(140, 51.00038471565718)
84R_S81_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0018316293882932868)	(4, 0.0025609742901512955)	(5, 0.009970163179807088)	(6, 0.010473539761945866)	(7, 0.011162467565967914)	(8, 0.011630938472702907)	(9, 0.012152686462948939)	(10, 0.013599618565476312)	(15, 0.016877445199972686)	(20, 0.018529769645139166)	(25, 0.019696354059949836)	(30, 0.02053298798515421)	(35, 0.02093752639167596)	(40, 0.02113446788658573)	(45, 0.02124322662258068)	(50, 0.02130752655095607)	(55, 0.021372561335655748)	(60, 0.021471766939434925)	(65, 0.021600366796185707)	(70, 0.09806694390468737)	(75, 0.41792565160950346)	(80, 0.42899148556882716)	(85, 0.4329141486278882)	(90, 0.4361276753340092)	(95, 0.4410052841864854)	(100, 0.452883869240474)	(105, 0.48773883955788183)	(110, 0.5465938499984448)	(115, 0.6175978726203354)	(120, 0.7103095510617581)	(125, 0.8352156524984959)	(130, 0.9999902815251114)	(135, 1.2600559346914078)	(140, 1.4814685126282028)
84R_S81_R2_001 - nextera_transposase_sequence	(1, 0.005074182919223729)	(2, 0.38049941901340434)	(3, 0.3808594986123065)	(4, 0.3808723585979816)	(5, 0.38090726427338534)	(6, 0.38092379854068187)	(7, 0.380936658526357)	(8, 0.38095686707527493)	(9, 0.38096237849770714)	(10, 0.38134891292428374)	(15, 0.38363835780260985)	(20, 0.3853197090725858)	(25, 0.3923085601447476)	(30, 0.40716662016557087)	(35, 0.4486305208354824)	(40, 0.4978236403242781)	(45, 0.5678403834744848)	(50, 0.6591958845694299)	(55, 0.7956182868922813)	(60, 0.9851425094928281)	(65, 1.3132874571103401)	(70, 1.805432495188666)	(75, 2.5871763272501864)	(80, 3.634822041405516)	(85, 5.254097058243372)	(90, 7.408041778933577)	(95, 10.115498287059093)	(100, 13.61808991404367)	(105, 17.710118617017297)	(110, 22.49884365764521)	(115, 27.91608322901895)	(120, 33.254746083348984)	(125, 38.38595862990373)	(130, 43.476049718835704)	(135, 48.1859661952496)	(140, 51.12084052719401)
84R_S81_R2_001 - polyg	(1, 0.03183581310906155)	(2, 0.07163930591423943)	(3, 0.07370608932630558)	(4, 0.07426825441438757)	(5, 0.07629829501023921)	(6, 0.0769394571531824)	(7, 0.07802520737232115)	(8, 0.07910177188740627)	(9, 0.08049616176274689)	(10, 0.08393969849837071)	(15, 0.08797479457504812)	(20, 0.09021867836126818)	(25, 0.09192942388421574)	(30, 0.09373753787013175)	(35, 0.09568490712950073)	(40, 0.09682136243501552)	(45, 0.09783840358783312)	(50, 0.0988175996399498)	(55, 0.10000402517551629)	(60, 0.1009997554949295)	(65, 0.10210681654747267)	(70, 0.10343984591973505)	(75, 0.1974217235176933)	(80, 0.48990225657659214)	(85, 0.5059937729377364)	(90, 0.5153040351383309)	(95, 0.5198561026391465)	(100, 0.5263805245143569)	(105, 0.5384667064799575)	(110, 0.569218606510691)	(115, 0.6178227386555684)	(120, 0.6800026065353822)	(125, 0.7610980436305879)	(130, 0.8750294332922138)	(135, 1.022499298166282)	(140, 1.136185245815595)
85R_S82_R1_001 - nextera_transposase_sequence	(1, 0.003407950050931664)	(2, 0.2623553547542226)	(3, 0.2626139404379117)	(4, 0.2626214140125848)	(5, 0.26263935059180027)	(6, 0.26264682416647334)	(7, 0.2626602766008849)	(8, 0.2626662554606234)	(9, 0.26267223432036185)	(10, 0.26289972993341093)	(15, 0.26497050800383226)	(20, 0.2664505747320921)	(25, 0.2718638343393089)	(30, 0.28703309832478474)	(35, 0.3286764542892482)	(40, 0.3769955060947076)	(45, 0.43917206005902115)	(50, 0.5230420097554365)	(55, 0.6475442902345386)	(60, 0.8339914438630884)	(65, 1.152324470804772)	(70, 1.6477477358842894)	(75, 2.394770088105523)	(80, 3.4216350629870633)	(85, 4.97050979749019)	(90, 7.132070874180593)	(95, 9.766734637831842)	(100, 13.269899225870693)	(105, 17.393450329554003)	(110, 22.35340265651799)	(115, 28.220414670094964)	(120, 33.88470806326512)	(125, 39.219336696631274)	(130, 44.281551440562154)	(135, 49.137197477357645)	(140, 51.97539208951118)
85R_S82_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.001405032038542002)	(4, 0.0018639095234700813)	(5, 0.009457061391335368)	(6, 0.010002632342471358)	(7, 0.010507845990372631)	(8, 0.011172994136278152)	(9, 0.011601977322513848)	(10, 0.012677873132452713)	(15, 0.015171057643397459)	(20, 0.01616175470206303)	(25, 0.01677668042616535)	(30, 0.01723974311291036)	(35, 0.017431963453502387)	(40, 0.017492947822834847)	(45, 0.01753509878399111)	(50, 0.01757934234605583)	(55, 0.01762119436422517)	(60, 0.017715959291080025)	(65, 0.01778740666495482)	(70, 0.06998972787055482)	(75, 0.2767931052506959)	(80, 0.2830278601859793)	(85, 0.28547201804706857)	(90, 0.2879493585797063)	(95, 0.2912290620892477)	(100, 0.30102452694178083)	(105, 0.33167096618926417)	(110, 0.37794704162208614)	(115, 0.4345841820387012)	(120, 0.5091357798897137)	(125, 0.6165974132851967)	(130, 0.7671833662023639)	(135, 1.0192248889647275)	(140, 1.2321652669234278)
85R_S82_R2_001 - nextera_transposase_sequence	(1, 0.0026904868823144717)	(2, 0.22266319966541104)	(3, 0.2228784386159962)	(4, 0.22288740690560394)	(5, 0.22290235405495012)	(6, 0.22290982762962322)	(7, 0.22292029063416555)	(8, 0.2229247747789694)	(9, 0.22293075363870787)	(10, 0.22315107462007075)	(15, 0.2251480137727219)	(20, 0.22655603524113319)	(25, 0.23152954971458492)	(30, 0.24470875023610889)	(35, 0.28131312321298424)	(40, 0.3234270154388657)	(45, 0.3790665831081159)	(50, 0.4564354196678986)	(55, 0.5762155967255518)	(60, 0.7594924599777745)	(65, 1.0743861478548995)	(70, 1.5653790778682057)	(75, 2.306374739473055)	(80, 3.324824170329702)	(85, 4.861147185640859)	(90, 7.004854490323209)	(95, 9.617792273456782)	(100, 13.084669667027885)	(105, 17.16743358746128)	(110, 22.08454768334207)	(115, 27.895108499040294)	(120, 33.50191156850916)	(125, 38.78088120291191)	(130, 43.789592625758104)	(135, 48.600620823869235)	(140, 51.41187559087015)
85R_S82_R2_001 - polyg	(1, 0.018534465189277472)	(2, 0.060335663050836645)	(3, 0.06160916017513216)	(4, 0.06207551123473334)	(5, 0.0634775538434061)	(6, 0.06413522841463852)	(7, 0.06506045695916778)	(8, 0.06614412528676666)	(9, 0.06743555899027762)	(10, 0.07045787258807754)	(15, 0.0739498256183348)	(20, 0.07597157703890066)	(25, 0.07742922304314126)	(30, 0.07907609995810463)	(35, 0.0809059299810654)	(40, 0.08191605833388102)	(45, 0.08285324459788723)	(50, 0.08386815603849365)	(55, 0.08508604976722131)	(60, 0.08615267834456555)	(65, 0.0874142177493841)	(70, 0.08904136442721053)	(75, 0.15662400336705468)	(80, 0.3394832432665446)	(85, 0.3494233965247489)	(90, 0.3553738566794678)	(95, 0.3592586207945429)	(100, 0.3641472354597083)	(105, 0.3741621244646436)	(110, 0.40012143662014815)	(115, 0.44000969830838177)	(120, 0.4895738476543789)	(125, 0.5548949828981444)	(130, 0.651388995989366)	(135, 0.7833797982909101)	(140, 0.8928440507557959)
86R_S83_R1_001 - nextera_transposase_sequence	(1, 0.0035700990056283352)	(2, 0.20743838362218336)	(3, 0.20784731208529875)	(4, 0.20786685132927013)	(5, 0.20791151245834757)	(6, 0.20792267774061693)	(7, 0.2079464039654393)	(8, 0.207951986606574)	(9, 0.20797431717111273)	(10, 0.20827159281153448)	(15, 0.21076396294611272)	(20, 0.21249988520694166)	(25, 0.2182142766724009)	(30, 0.23607063347373397)	(35, 0.28600205491437525)	(40, 0.3491241408280402)	(45, 0.4404505671502825)	(50, 0.5685710646629786)	(55, 0.7648829653716864)	(60, 1.0553818377200472)	(65, 1.5550765091197885)	(70, 2.3062806080512237)	(75, 3.4075712951423176)	(80, 4.862655723238556)	(85, 6.99316910822081)	(90, 9.788777423084673)	(95, 13.030618246522007)	(100, 17.051380982124467)	(105, 21.543300485910294)	(110, 26.696120960425304)	(115, 32.54864064502729)	(120, 38.003801890265535)	(125, 43.069570566775134)	(130, 47.8620527700828)	(135, 52.43239358781189)	(140, 55.127724269558165)
86R_S83_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0021437341957174054)	(4, 0.002891808107764625)	(5, 0.008699150548116267)	(6, 0.009328593336051521)	(7, 0.00984359198072582)	(8, 0.010474430428944744)	(9, 0.010807993236741918)	(10, 0.011737223853609528)	(15, 0.014046204226913484)	(20, 0.015034610839808709)	(25, 0.015591758425049848)	(30, 0.016036974055540637)	(35, 0.016186309705893347)	(40, 0.01624799789043157)	(45, 0.01629517120801962)	(50, 0.01632755052660077)	(55, 0.01637193252362148)	(60, 0.016451764291847415)	(65, 0.01653801609737823)	(70, 0.050806779570559235)	(75, 0.21802335034559478)	(80, 0.2265673034701669)	(85, 0.2291503915231837)	(90, 0.23213180102116)	(95, 0.23533232918367242)	(100, 0.24580815527290084)	(105, 0.27978885446353235)	(110, 0.33580842519359966)	(115, 0.4128592007382931)	(120, 0.5216805078483979)	(125, 0.6820979799855057)	(130, 0.9104539616752243)	(135, 1.2889570306065787)	(140, 1.612336542709982)
86R_S83_R2_001 - nextera_transposase_sequence	(1, 0.0022288694730212867)	(2, 0.15642281327318708)	(3, 0.1567256715547435)	(4, 0.15674660645899854)	(5, 0.156787080607225)	(6, 0.15679545456892702)	(7, 0.15682057645403308)	(8, 0.15682615909516776)	(9, 0.1568484896597065)	(10, 0.15714576530012822)	(15, 0.15962724928449382)	(20, 0.16132967569851472)	(25, 0.16669571035716985)	(30, 0.18299311462164333)	(35, 0.2286384633311335)	(40, 0.2861566940738059)	(45, 0.3711381696144268)	(50, 0.49255531078465503)	(55, 0.6836770300304502)	(60, 0.9696132097794361)	(65, 1.4636300560131505)	(70, 2.208171831014458)	(75, 3.300264000307938)	(80, 4.741835924669738)	(85, 6.854211587737471)	(90, 9.62533667164108)	(95, 12.839291923478626)	(100, 16.814704352955562)	(105, 21.25793150250059)	(110, 26.36045684650503)	(115, 32.15157278213461)	(120, 37.5474996927454)	(125, 42.55474889182481)	(130, 47.29007573606356)	(135, 51.81137695927326)	(140, 54.47585322086433)
86R_S83_R2_001 - polyg	(1, 0.014073838300530153)	(2, 0.06009294483398719)	(3, 0.0612764647545395)	(4, 0.06178867207864646)	(5, 0.06323178481196143)	(6, 0.06378027930344382)	(7, 0.06460371887080922)	(8, 0.06549135881122346)	(9, 0.06663440458354934)	(10, 0.06948155156223652)	(15, 0.07271697123184076)	(20, 0.07438422700671314)	(25, 0.07567856235378888)	(30, 0.07719285376157103)	(35, 0.07890923677842862)	(40, 0.08003888421203127)	(45, 0.0809198249830839)	(50, 0.08194731008392189)	(55, 0.08337674534645689)	(60, 0.08435873192204724)	(65, 0.08530945570728336)	(70, 0.08660630324286969)	(75, 0.1371788910178291)	(80, 0.2817812990844999)	(85, 0.2922046483470623)	(90, 0.2982746540528007)	(95, 0.3021353295294892)	(100, 0.3070237692390724)	(105, 0.3181653252836114)	(110, 0.3479450870203956)	(115, 0.3956596416664552)	(120, 0.4622019326712824)	(125, 0.5545767789986177)	(130, 0.6965754432400734)	(135, 0.8946249410019507)	(140, 1.057223830162435)
87R_S84_R1_001 - nextera_transposase_sequence	(1, 0.031390225953995446)	(2, 2.432683745847643)	(3, 2.435672171832081)	(4, 2.435821044652491)	(5, 2.4358837279452947)	(6, 2.4359620820613)	(7, 2.4360592411651463)	(8, 2.4361219244579506)	(9, 2.436172071092194)	(10, 2.439243865856061)	(15, 2.471894966244812)	(20, 2.4942750956911395)	(25, 2.57589532466788)	(30, 2.812782696753414)	(35, 3.5765726646590985)	(40, 4.169399906354295)	(45, 4.814281548309301)	(50, 5.459881227383379)	(55, 6.178039638626429)	(60, 6.842019939649466)	(65, 7.867680646237167)	(70, 9.161414916746324)	(75, 11.12959947867559)	(80, 13.865903856960989)	(85, 17.09816502965852)	(90, 20.471434776850693)	(95, 24.442280338584432)	(100, 29.449846133671777)	(105, 34.452111429519604)	(110, 39.54020864478768)	(115, 44.99865818576341)	(120, 51.03651572911083)	(125, 57.1044650140018)	(130, 62.61585686407991)	(135, 67.32759293319214)	(140, 70.0204521480679)
87R_S84_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.03582193475524846)	(4, 0.04515234288914537)	(5, 0.07728379878054982)	(6, 0.08157917141995381)	(7, 0.08467102483751825)	(8, 0.08900870869956504)	(9, 0.09017305086340202)	(10, 0.09612953076211585)	(15, 0.11383348656525438)	(20, 0.12092798164482747)	(25, 0.12462566908734396)	(30, 0.12744422334828232)	(35, 0.1282848063047859)	(40, 0.1284559316941412)	(45, 0.12863520591156105)	(50, 0.1287903470612513)	(55, 0.12937204801847377)	(60, 0.13047558738829074)	(65, 0.13127511278800758)	(70, 0.5203496843904043)	(75, 2.4665051433130474)	(80, 2.5849032272602996)	(85, 2.6165444998019756)	(90, 2.656572483504382)	(95, 2.700888317851056)	(100, 2.841892191098731)	(105, 3.3482851269298286)	(110, 4.047593418360817)	(115, 4.699974489466911)	(120, 5.373143847798572)	(125, 6.092664993827184)	(130, 6.796397158647825)	(135, 7.619718076562533)	(140, 8.276817945950924)
87R_S84_R2_001 - nextera_transposase_sequence	(1, 0.02593834656235498)	(2, 2.0994342879836894)	(3, 2.101753569817443)	(4, 2.101894607226252)	(5, 2.1019478880251357)	(6, 2.1020090042356196)	(7, 2.1020983279278656)	(8, 2.102151608726749)	(9, 2.102189218702432)	(10, 2.105244402393706)	(15, 2.1379105467727295)	(20, 2.159892637309751)	(25, 2.237259178036802)	(30, 2.4554804057746544)	(35, 3.176750102256039)	(40, 3.7128564859586213)	(45, 4.288320768963533)	(50, 4.8551106244937445)	(55, 5.521217142808697)	(60, 6.162314280960653)	(65, 7.171032006919859)	(70, 8.45263079194213)	(75, 10.403364638571189)	(80, 13.070068936107969)	(85, 16.246721565843696)	(90, 19.59451243500977)	(95, 23.53347884110564)	(100, 28.42479126110903)	(105, 33.35069138183235)	(110, 38.395295167555346)	(115, 43.805621490979476)	(120, 49.80889572143745)	(125, 55.873535641884835)	(130, 61.391408944438886)	(135, 66.09833030983083)	(140, 68.78138993212606)
87R_S84_R2_001 - polyg	(1, 0.04131769245185183)	(2, 0.08607042934937077)	(3, 0.10132284157093922)	(4, 0.10933533347362899)	(5, 0.11994761494537065)	(6, 0.12353466637608781)	(7, 0.12701045496207763)	(8, 0.1302966265873349)	(9, 0.13309386852871985)	(10, 0.142397636263175)	(15, 0.15382417370844248)	(20, 0.15964055644773906)	(25, 0.16368362883360638)	(30, 0.17064836949707485)	(35, 0.17991139309120735)	(40, 0.1823930246533234)	(45, 0.1839660618862434)	(50, 0.18586411199235287)	(55, 0.18802919292580805)	(60, 0.19013065031706697)	(65, 0.19469430744967273)	(70, 0.20213763505370083)	(75, 0.8418021465486178)	(80, 2.547219598708768)	(85, 2.627757914051709)	(90, 2.676877482542429)	(95, 2.71184535743322)	(100, 2.765965172190927)	(105, 2.90661425800133)	(110, 3.367536106399373)	(115, 3.9520455885559236)	(120, 4.565159024301325)	(125, 5.180290235242092)	(130, 5.891678850862294)	(135, 6.562565597086494)	(140, 6.984264942094663)
88R_S85_R1_001 - nextera_transposase_sequence	(1, 0.006913783665630017)	(2, 0.4979887819817359)	(3, 0.49849040256272675)	(4, 0.498506903239733)	(5, 0.4985547552030512)	(6, 0.49860920743717196)	(7, 0.49864715899428635)	(8, 0.49868016034829893)	(9, 0.4987247121762159)	(10, 0.4992794649371669)	(15, 0.5024891766284278)	(20, 0.5045560514302341)	(25, 0.5138871842772836)	(30, 0.5325791511899942)	(35, 0.5921201940994437)	(40, 0.6642304627116546)	(45, 0.750619097150937)	(50, 0.8573223750797272)	(55, 1.0037609333073327)	(60, 1.2038098611147916)	(65, 1.550075908064432)	(70, 2.080145636295312)	(75, 2.914353202997566)	(80, 4.1197438289695585)	(85, 5.951987914112128)	(90, 8.280798092864952)	(95, 11.25004871824886)	(100, 15.049748056112993)	(105, 19.534940629079067)	(110, 24.42169004752096)	(115, 29.588476415598855)	(120, 34.61709007458867)	(125, 39.38576691863091)	(130, 44.09778373796898)	(135, 48.579467936989985)	(140, 51.24846927344582)
88R_S85_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.002664859336513718)	(4, 0.0033694382446817412)	(5, 0.010852495267028311)	(6, 0.011263362124484606)	(7, 0.011776533179379817)	(8, 0.012218751323148038)	(9, 0.012685720482425673)	(10, 0.014102468610184608)	(15, 0.017275548798491653)	(20, 0.018860933845254738)	(25, 0.020393186712057608)	(30, 0.021447249959218574)	(35, 0.02216139926005024)	(40, 0.022751463469794703)	(45, 0.022994023421786976)	(50, 0.02307619679327823)	(55, 0.02314285952838359)	(60, 0.023258694280967655)	(65, 0.023422050983329796)	(70, 0.11815276768990554)	(75, 0.5140125894225315)	(80, 0.5281830408219819)	(85, 0.5334071551621691)	(90, 0.5376359486653377)	(95, 0.5447087988573083)	(100, 0.558992774914562)	(105, 0.5993303299241065)	(110, 0.67176302176502)	(115, 0.7537258446176789)	(120, 0.855142305633658)	(125, 0.9869579638983008)	(130, 1.158324424892829)	(135, 1.430128526743324)	(140, 1.6622385999875189)
88R_S85_R2_001 - nextera_transposase_sequence	(1, 0.004927102154074279)	(2, 0.4218893096964875)	(3, 0.42226552513223065)	(4, 0.42227707560613503)	(5, 0.422321627434052)	(6, 0.42235627885576515)	(7, 0.4223859800743765)	(8, 0.4224156812929878)	(9, 0.42245693298550346)	(10, 0.4230027753808711)	(15, 0.42616067494633236)	(20, 0.4281572568640918)	(25, 0.4369224164898262)	(30, 0.4536541029741909)	(35, 0.5038197912222141)	(40, 0.5622638691242863)	(45, 0.6374297331045196)	(50, 0.7330056144873568)	(55, 0.872621802799947)	(60, 1.0682096075719891)	(65, 1.410436948817573)	(70, 1.9362960342899906)	(75, 2.7632621138812703)	(80, 3.9573864076069176)	(85, 5.7765546962626315)	(90, 8.088523294022231)	(95, 11.031853335910519)	(100, 14.785245503837777)	(105, 19.23099947867761)	(110, 24.083719880942994)	(115, 29.21015120329372)	(120, 34.20475663696006)	(125, 38.94718156391239)	(130, 43.63978236663072)	(135, 48.10900921453906)	(140, 50.770353906850445)
88R_S85_R2_001 - polyg	(1, 0.01984866437085047)	(2, 0.05925228106183968)	(3, 0.061402319275757566)	(4, 0.061867638367334575)	(5, 0.06352430633876477)	(6, 0.06408862949237944)	(7, 0.06500606713392844)	(8, 0.06592845497857931)	(9, 0.06710495324912685)	(10, 0.07006946488007457)	(15, 0.07363922134361252)	(20, 0.07557178063458767)	(25, 0.07721590809149308)	(30, 0.07912305633987857)	(35, 0.08125098364660803)	(40, 0.08239844072562454)	(45, 0.08340102186052592)	(50, 0.08440954323914956)	(55, 0.08602198939620294)	(60, 0.08717868685434296)	(65, 0.08840930734547107)	(70, 0.09026167334619571)	(75, 0.21467017770272098)	(80, 0.5674563021646215)	(85, 0.5847638622765053)	(90, 0.5944349090698843)	(95, 0.5996636435996333)	(100, 0.6071991727748598)	(105, 0.6210343304175426)	(110, 0.6562764763675488)	(115, 0.7178104710458165)	(120, 0.7927166143699711)	(125, 0.8845095505423493)	(130, 1.0078445208528461)	(135, 1.1646893960412301)	(140, 1.2862393231131881)
89R_S86_R1_001 - nextera_transposase_sequence	(1, 0.002661367063748703)	(2, 0.443659154790396)	(3, 0.4440537272182147)	(4, 0.4440633119735463)	(5, 0.4440760916473218)	(6, 0.44408567640265345)	(7, 0.4441304052608677)	(8, 0.4441415874754213)	(9, 0.4441511722307529)	(10, 0.44440836316548493)	(15, 0.4459435214777674)	(20, 0.4473035982593253)	(25, 0.45233144141445303)	(30, 0.4646130274045567)	(35, 0.5027571587059921)	(40, 0.5503946706715608)	(45, 0.6170927465814492)	(50, 0.7008845946416075)	(55, 0.8163182759862246)	(60, 0.9779910534935258)	(65, 1.2516093003884206)	(70, 1.6701177376967806)	(75, 2.3283600753598193)	(80, 3.284506512977032)	(85, 4.754961017442226)	(90, 6.77213220246639)	(95, 9.350763019208792)	(100, 12.675353298474537)	(105, 16.721143061307277)	(110, 21.51965816545195)	(115, 26.965150005334714)	(120, 32.166477870948526)	(125, 36.91937401260047)	(130, 41.606796371090226)	(135, 46.19416985851)	(140, 48.92110399703946)
89R_S86_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0011517680990172957)	(4, 0.0016965016936981527)	(5, 0.006049578073479195)	(6, 0.006386641969308111)	(7, 0.006677379547700827)	(8, 0.00704958754641238)	(9, 0.007314765777254088)	(10, 0.008266531981684746)	(15, 0.010733328512201403)	(20, 0.011899793236060528)	(25, 0.012798523794322844)	(30, 0.01343910494231998)	(35, 0.01381035446549837)	(40, 0.014190869252164002)	(45, 0.014388634703839925)	(50, 0.014460200876982748)	(55, 0.01452793314799292)	(60, 0.014637518850617865)	(65, 0.014772983392638208)	(70, 0.09978145639622434)	(75, 0.4488288523244318)	(80, 0.4625733914699863)	(85, 0.4669373305724765)	(90, 0.4698370385521383)	(95, 0.4747533790535748)	(100, 0.484317686907162)	(105, 0.5126594889309415)	(110, 0.5598634504636761)	(115, 0.620046768174657)	(120, 0.6993976795978274)	(125, 0.8035127233713254)	(130, 0.9420044506172399)	(135, 1.1619186744053343)	(140, 1.3480207568100446)
89R_S86_R2_001 - nextera_transposase_sequence	(1, 0.0024185532620141273)	(2, 0.4107387151446978)	(3, 0.411042232396866)	(4, 0.4110534146114196)	(5, 0.4110661942851951)	(6, 0.4110725841220828)	(7, 0.4111157155210751)	(8, 0.4111268977356287)	(9, 0.4111348850317384)	(10, 0.4113904785072485)	(15, 0.4129684487266788)	(20, 0.4143275670327037)	(25, 0.41932250252785935)	(30, 0.43117788639755006)	(35, 0.4665079335336196)	(40, 0.5096466808383664)	(45, 0.571587203693479)	(50, 0.650316064495627)	(55, 0.7634756028918932)	(60, 0.9246972579149192)	(65, 1.199385482996668)	(70, 1.6209703072746358)	(75, 2.2852066314302304)	(80, 3.2498339800567115)	(85, 4.733659857193216)	(90, 6.772184918620715)	(95, 9.379263928171076)	(100, 12.734510088889499)	(105, 16.821594811593023)	(110, 21.67920600270223)	(115, 27.18892017619272)	(120, 32.45123552048983)	(125, 37.265958765392135)	(130, 42.02104214821076)	(135, 46.68420581044801)	(140, 49.45169688268772)
89R_S86_R2_001 - polyg	(1, 0.011744520199688153)	(2, 0.042735229105285294)	(3, 0.04352277650170073)	(4, 0.04370328939377972)	(5, 0.044656972549276704)	(6, 0.04503397292565407)	(7, 0.045503625936903845)	(8, 0.046147402003344856)	(9, 0.04681513995811494)	(10, 0.049002061632948055)	(15, 0.051344895327842324)	(20, 0.052517430396744814)	(25, 0.05354875007042799)	(30, 0.05525068312548072)	(35, 0.05705101966860485)	(40, 0.05772578644395145)	(45, 0.05834943452419605)	(50, 0.059044329285739085)	(55, 0.059742418965725984)	(60, 0.060379485703434856)	(65, 0.06113061102959011)	(70, 0.062314328313046154)	(75, 0.17390771768812444)	(80, 0.4966858551870946)	(85, 0.509946364188402)	(90, 0.5165780564023553)	(95, 0.5204170704045168)	(100, 0.5249925131079916)	(105, 0.533815919374444)	(110, 0.5572656622769605)	(115, 0.5971698741491273)	(120, 0.6505927444328666)	(125, 0.7210148172809367)	(130, 0.8171182835645711)	(135, 0.9425673952470508)	(140, 1.0392446688832053)
8R_S7_R1_001 - nextera_transposase_sequence	(1, 0.016542107318571978)	(2, 0.1854030853380126)	(3, 0.185506887998544)	(4, 0.18551697992387345)	(5, 0.18553139696005835)	(6, 0.18553139696005835)	(7, 0.1855371637745323)	(8, 0.18554437229262477)	(9, 0.18554869740348026)	(10, 0.1856121323626939)	(15, 0.186190255513709)	(20, 0.18698290416315563)	(25, 0.18975558856223856)	(30, 0.198632157741291)	(35, 0.22604211527677592)	(40, 0.27223689427975833)	(45, 0.3498518736034217)	(50, 0.463828348229784)	(55, 0.6188437813786793)	(60, 0.8295553970578634)	(65, 1.2032017238623172)	(70, 1.7638525803842036)	(75, 2.5794488263263844)	(80, 3.8480969742908493)	(85, 5.762804519521706)	(90, 8.72827640987657)	(95, 12.002856764554114)	(100, 16.09824714213975)	(105, 20.705538898432327)	(110, 26.296496383399973)	(115, 32.82834309731914)	(120, 38.921391456210614)	(125, 44.725479447188555)	(130, 50.32500295837582)	(135, 55.03595147479359)	(140, 57.79024406081544)
