Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
85R_S82_R1_001	(1.0, 4.836575685643188)	(2.0, 1.614302220684743)	(3.0, 0.9445529892175409)	(4.0, 0.6510224535173924)	(5.0, 0.5451697761724454)	(6.0, 0.4468203594719676)	(7.0, 0.41687075577467947)	(8.0, 0.3791190225577423)	(9.0, 0.33421222414146906)	('>10', 7.003867953028327)	('>50', 4.325368688650021)	('>100', 14.267080499734888)	('>500', 8.06920933434744)	('>1k', 20.218248453215224)	('>5k', 8.2527451982937)	('>10k+', 27.694834385549154)
85R_S82_R2_001	(1.0, 6.657763545769015)	(2.0, 1.6642166306833777)	(3.0, 0.941939841909927)	(4.0, 0.6954659731248011)	(5.0, 0.5601518187054174)	(6.0, 0.5067760983485362)	(7.0, 0.47429014915803647)	(8.0, 0.40209452095975823)	(9.0, 0.38649396270447206)	('>10', 8.404125699385927)	('>50', 5.486596826436204)	('>100', 17.14272506325584)	('>500', 8.816141090202724)	('>1k', 21.018302024132556)	('>5k', 8.592489642234973)	('>10k+', 18.250427112988397)
86R_S83_R1_001	(1.0, 5.401936803438684)	(2.0, 1.791096460342344)	(3.0, 0.9507686014877368)	(4.0, 0.680202479915445)	(5.0, 0.6034749432285567)	(6.0, 0.4822657326986973)	(7.0, 0.4199963855016577)	(8.0, 0.39729252540946025)	(9.0, 0.3585478431532875)	('>10', 7.407463486961391)	('>50', 4.481136971727618)	('>100', 14.606710107560117)	('>500', 7.936769312567289)	('>1k', 20.27630235829323)	('>5k', 8.039745879735563)	('>10k+', 26.166290107978824)
86R_S83_R2_001	(1.0, 7.470496208840234)	(2.0, 1.7784271840141486)	(3.0, 0.9428278867544505)	(4.0, 0.7041918693964371)	(5.0, 0.5765101107986975)	(6.0, 0.49696915980070205)	(7.0, 0.4708884722814117)	(8.0, 0.41458196210918447)	(9.0, 0.3817861118813897)	('>10', 8.475483734885342)	('>50', 5.515608978996616)	('>100', 17.4232298727193)	('>500', 8.896591383436236)	('>1k', 20.308599050491573)	('>5k', 7.344133746612433)	('>10k+', 18.799674266981885)
87R_S84_R1_001	(1.0, 4.546394993931929)	(2.0, 2.0246655125606354)	(3.0, 1.1889413863160871)	(4.0, 0.7634712974971573)	(5.0, 0.5904826581539344)	(6.0, 0.46869220287637203)	(7.0, 0.4365046878774635)	(8.0, 0.3744705693624549)	(9.0, 0.3391880723601419)	('>10', 6.533406081426968)	('>50', 3.829298050377081)	('>100', 13.846104899189449)	('>500', 8.158614833013985)	('>1k', 22.109219656880825)	('>5k', 8.988149173920776)	('>10k+', 25.802395924254807)
87R_S84_R2_001	(1.0, 5.683313767631928)	(2.0, 1.9692173766156909)	(3.0, 1.1154239035200282)	(4.0, 0.7285864576044853)	(5.0, 0.5682326019530953)	(6.0, 0.4720107684754036)	(7.0, 0.4115928349758052)	(8.0, 0.3710340916071668)	(9.0, 0.3504574294837818)	('>10', 6.921704969509182)	('>50', 4.6702862939964955)	('>100', 16.352583463842922)	('>500', 9.319758060002576)	('>1k', 23.57109514901184)	('>5k', 8.715895125442627)	('>10k+', 18.778807706326976)
88R_S85_R1_001	(1.0, 4.847015376119628)	(2.0, 2.0208125643749764)	(3.0, 1.3117085839369107)	(4.0, 0.9793986904207882)	(5.0, 0.8468288860801193)	(6.0, 0.7426886877388512)	(7.0, 0.6421780098266279)	(8.0, 0.6132940210659367)	(9.0, 0.5422498961452625)	('>10', 11.23847510967256)	('>50', 6.509374058948598)	('>100', 19.28671807957419)	('>500', 9.760826715016412)	('>1k', 21.982582624114862)	('>5k', 7.390572352160188)	('>10k+', 11.285276344804076)
88R_S85_R2_001	(1.0, 6.346796741951835)	(2.0, 2.126626719842635)	(3.0, 1.3738361465694344)	(4.0, 1.1305242718296973)	(5.0, 0.9281563232231677)	(6.0, 0.846077740292891)	(7.0, 0.7885764376921037)	(8.0, 0.7054548344827801)	(9.0, 0.6924978621943251)	('>10', 13.886448194862378)	('>50', 7.848185566140159)	('>100', 22.32469742364805)	('>500', 10.770057075583175)	('>1k', 19.39559916084165)	('>5k', 4.774999343258768)	('>10k+', 6.061466157586928)
89R_S86_R1_001	(1.0, 7.309613766322238)	(2.0, 2.4638252510880077)	(3.0, 1.3101483766840163)	(4.0, 0.9172383717872847)	(5.0, 0.7095864041615001)	(6.0, 0.6450732479394061)	(7.0, 0.5479753799345565)	(8.0, 0.48903372681495183)	(9.0, 0.454430005001687)	('>10', 8.648617574450416)	('>50', 4.945483848766876)	('>100', 15.351900468913174)	('>500', 7.905415951309293)	('>1k', 19.23791393730777)	('>5k', 7.91897695853913)	('>10k+', 21.144766730979708)
89R_S86_R2_001	(1.0, 7.852747580968623)	(2.0, 2.481921364814465)	(3.0, 1.3281572363250511)	(4.0, 0.9491458569638194)	(5.0, 0.8392720435428207)	(6.0, 0.7138580360756471)	(7.0, 0.6321075171955858)	(8.0, 0.5784672450786645)	(9.0, 0.5409682144493416)	('>10', 10.511098957845476)	('>50', 6.212619187563062)	('>100', 18.574958257159153)	('>500', 9.150430324296382)	('>1k', 21.3582061981281)	('>5k', 7.451024018992444)	('>10k+', 10.825017960601356)
8R_S7_R1_001	(1.0, 5.925314995416764)	(2.0, 1.8498754269236524)	(3.0, 0.9973951351398928)	(4.0, 0.725120890557564)	(5.0, 0.5883831901846766)	(6.0, 0.4874671408279464)	(7.0, 0.4326463484636329)	(8.0, 0.38664522509094335)	(9.0, 0.34725173313809704)	('>10', 6.648236144373381)	('>50', 3.6494342745166857)	('>100', 11.407950438178185)	('>500', 6.083929637501631)	('>1k', 16.204985948495302)	('>5k', 6.685199850466936)	('>10k+', 37.580163620724775)
8R_S7_R2_001	(1.0, 5.927818003903742)	(2.0, 1.705882175188373)	(3.0, 0.9371971285551036)	(4.0, 0.7179174006836242)	(5.0, 0.5965739283336302)	(6.0, 0.4983738260903609)	(7.0, 0.44975719841984557)	(8.0, 0.4156293515529699)	(9.0, 0.373443522018328)	('>10', 7.543703290949782)	('>50', 4.466449590104827)	('>100', 14.006165991510361)	('>500', 7.572973048562464)	('>1k', 19.15421502777576)	('>5k', 7.9264075300629315)	('>10k+', 27.707492986288134)
90R_S87_R1_001	(1.0, 10.139444628995223)	(2.0, 2.8171104889643255)	(3.0, 1.341868573527845)	(4.0, 0.8970854646260648)	(5.0, 0.6665379085131462)	(6.0, 0.5499610782238007)	(7.0, 0.48853804681094565)	(8.0, 0.43809998204587486)	(9.0, 0.40001241232974205)	('>10', 7.589520840090794)	('>50', 4.328658144682315)	('>100', 13.543451581454525)	('>500', 7.4264809612159794)	('>1k', 18.485985588553426)	('>5k', 7.997572877128009)	('>10k+', 22.889671422837953)
90R_S87_R2_001	(1.0, 11.374972242456275)	(2.0, 2.746339776287754)	(3.0, 1.2716759622074063)	(4.0, 0.8487634606443772)	(5.0, 0.6629971036107084)	(6.0, 0.5795206067222206)	(7.0, 0.49922220470831413)	(8.0, 0.45489576572686335)	(9.0, 0.4129011310621313)	('>10', 8.66899943324425)	('>50', 5.136357923331073)	('>100', 16.18960427555075)	('>500', 8.483441531620379)	('>1k', 20.06848855654682)	('>5k', 7.3814742273818315)	('>10k+', 15.220345798898821)
91R_S88_R1_001	(1.0, 7.411822591163668)	(2.0, 4.226754181912385)	(3.0, 2.4573753767722013)	(4.0, 1.5015649968135016)	(5.0, 1.0669950310215857)	(6.0, 0.8023758699777521)	(7.0, 0.6047630090945184)	(8.0, 0.5492952971697438)	(9.0, 0.466787399536556)	('>10', 8.444856873711633)	('>50', 4.707179547304616)	('>100', 14.611487798255046)	('>500', 7.721128161629537)	('>1k', 19.007035125945386)	('>5k', 7.337088152145851)	('>10k+', 19.083490587545942)
91R_S88_R2_001	(1.0, 8.649108591443747)	(2.0, 4.140756814098215)	(3.0, 2.305141548492286)	(4.0, 1.3988179521805417)	(5.0, 0.929384393998582)	(6.0, 0.7170977882174274)	(7.0, 0.5918732580750222)	(8.0, 0.5169988790848676)	(9.0, 0.4434236287441804)	('>10', 9.123594477195386)	('>50', 5.742993960393088)	('>100', 17.86934748850753)	('>500', 9.178810459590201)	('>1k', 20.509256753648923)	('>5k', 6.309375109737305)	('>10k+', 11.574018896592845)
92R_S89_R1_001	(1.0, 4.187715181115505)	(2.0, 1.3446832423587989)	(3.0, 0.7463920021277299)	(4.0, 0.5363837747056512)	(5.0, 0.4197759246621368)	(6.0, 0.35796014473727744)	(7.0, 0.35089483313242714)	(8.0, 0.30109092556235967)	(9.0, 0.2642106667179215)	('>10', 5.501587205283642)	('>50', 3.176680136506761)	('>100', 10.511920318758866)	('>500', 6.491436374242454)	('>1k', 17.660542757306434)	('>5k', 8.514924671887686)	('>10k+', 39.633801840894286)
92R_S89_R2_001	(1.0, 5.139241008649581)	(2.0, 1.346888148499163)	(3.0, 0.773828517569749)	(4.0, 0.5631069910148107)	(5.0, 0.4539116544163927)	(6.0, 0.3812248861256623)	(7.0, 0.3515305343650535)	(8.0, 0.3251516798891397)	(9.0, 0.3012407497073907)	('>10', 6.102850742017198)	('>50', 3.7631484852809214)	('>100', 13.298169200915593)	('>500', 7.629493405595849)	('>1k', 21.832635739432565)	('>5k', 9.922921239944298)	('>10k+', 27.81465701657666)
93R_S90_R1_001	(1.0, 5.155500804098639)	(2.0, 1.7850686770606996)	(3.0, 1.0872526750525984)	(4.0, 0.7483542679353505)	(5.0, 0.6057166630436478)	(6.0, 0.5494292646193549)	(7.0, 0.44826399975402736)	(8.0, 0.4126903755874492)	(9.0, 0.3950393098489577)	('>10', 7.679634110461514)	('>50', 4.37908942248528)	('>100', 13.770735230275625)	('>500', 7.511694600944321)	('>1k', 19.91653305283807)	('>5k', 8.638025835085884)	('>10k+', 26.91697171090852)
93R_S90_R2_001	(1.0, 5.632009052447332)	(2.0, 1.682562989563323)	(3.0, 1.003078606544641)	(4.0, 0.7456297914829414)	(5.0, 0.6323903804236242)	(6.0, 0.5382631805033112)	(7.0, 0.48428015992744927)	(8.0, 0.43739361527388415)	(9.0, 0.42175785304580643)	('>10', 8.433678027446337)	('>50', 4.968607549413466)	('>100', 16.11657442434957)	('>500', 9.041651081500468)	('>1k', 21.55809575929073)	('>5k', 9.963332001683197)	('>10k+', 18.340695527103986)
94R_S91_R1_001	(1.0, 6.789717444538368)	(2.0, 3.0851813423627665)	(3.0, 1.628223602058689)	(4.0, 1.0220547904813604)	(5.0, 0.7142228758251631)	(6.0, 0.5904001326495161)	(7.0, 0.47633601141247794)	(8.0, 0.4449101966888268)	(9.0, 0.4022737306334537)	('>10', 6.982886848927883)	('>50', 3.952092058232509)	('>100', 12.239543272083075)	('>500', 6.5418237790862905)	('>1k', 17.4665024051558)	('>5k', 7.864262966351067)	('>10k+', 29.799568543512756)
94R_S91_R2_001	(1.0, 8.157592060367715)	(2.0, 3.1800432458562797)	(3.0, 1.6093582325848375)	(4.0, 1.0192307603425275)	(5.0, 0.722302509417219)	(6.0, 0.617541400287093)	(7.0, 0.4986296761058902)	(8.0, 0.44350352413942296)	(9.0, 0.4071738961019132)	('>10', 7.437013014729494)	('>50', 4.3190051934685725)	('>100', 13.91957943160634)	('>500', 7.5423257411477165)	('>1k', 18.950631190271846)	('>5k', 8.20682355460551)	('>10k+', 22.969246568967545)
95R_S92_R1_001	(1.0, 6.149044374983415)	(2.0, 1.969676167295674)	(3.0, 1.0463173775796581)	(4.0, 0.8030657183343967)	(5.0, 0.6459924824808138)	(6.0, 0.5584423108712139)	(7.0, 0.469696053323355)	(8.0, 0.4611766527956911)	(9.0, 0.41895690014423626)	('>10', 8.247738690468262)	('>50', 4.83215663548809)	('>100', 14.83823546004488)	('>500', 8.31685390050586)	('>1k', 20.257275708080243)	('>5k', 8.649182244930095)	('>10k+', 22.336189322674066)
95R_S92_R2_001	(1.0, 7.037606456116646)	(2.0, 1.949328269236632)	(3.0, 1.1255239350913948)	(4.0, 0.7889960866989522)	(5.0, 0.6608384331118451)	(6.0, 0.58038564292094)	(7.0, 0.5151295726676259)	(8.0, 0.5166621824761518)	(9.0, 0.46095789172270685)	('>10', 9.26214769580203)	('>50', 5.391237423858923)	('>100', 16.33764984630069)	('>500', 8.447430577724216)	('>1k', 20.06190006247717)	('>5k', 8.051359192757577)	('>10k+', 18.812846731036476)
96R_S93_R1_001	(1.0, 7.231121444782665)	(2.0, 2.643676010029387)	(3.0, 1.5576105626822803)	(4.0, 1.0498869493681418)	(5.0, 0.90969610110983)	(6.0, 0.8117448427982557)	(7.0, 0.7378327793244316)	(8.0, 0.6240512315701193)	(9.0, 0.5805435410350166)	('>10', 12.008302128216082)	('>50', 6.876126495059057)	('>100', 19.33990386224984)	('>500', 9.2193528780773)	('>1k', 18.998960184654756)	('>5k', 6.426529994522536)	('>10k+', 10.984660994520377)
96R_S93_R2_001	(1.0, 9.116195577685453)	(2.0, 2.6298747015348347)	(3.0, 1.662616983058288)	(4.0, 1.2664219454970846)	(5.0, 1.136262331432258)	(6.0, 0.9380303547107653)	(7.0, 0.8676536637087164)	(8.0, 0.7650875000597624)	(9.0, 0.7145267786999207)	('>10', 15.40259455715437)	('>50', 8.425780326057657)	('>100', 21.54500732882365)	('>500', 9.188403837970593)	('>1k', 17.124744896488604)	('>5k', 4.504417067501286)	('>10k+', 4.712382149616759)
9R_S9_R1_001	(1.0, 3.052038371895495)	(2.0, 1.0884284747835204)	(3.0, 0.6995987091770852)	(4.0, 0.5281085483223256)	(5.0, 0.4407633383976541)	(6.0, 0.3798933700803701)	(7.0, 0.34457592768684064)	(8.0, 0.32679959708107204)	(9.0, 0.2792726767908587)	('>10', 5.732433974445864)	('>50', 3.5537695531336704)	('>100', 11.860169442151578)	('>500', 7.077698096106594)	('>1k', 19.8682007138569)	('>5k', 9.291072301172697)	('>10k+', 35.47717690491745)
9R_S9_R2_001	(1.0, 4.20319177738959)	(2.0, 1.127651275479649)	(3.0, 0.6899252778281756)	(4.0, 0.5562836285192538)	(5.0, 0.44693474692047663)	(6.0, 0.41302367515230987)	(7.0, 0.35307243423732204)	(8.0, 0.306760278736527)	(9.0, 0.28914515666224866)	('>10', 6.254833881472764)	('>50', 3.9702801901491482)	('>100', 14.066260537926564)	('>500', 8.539307822470818)	('>1k', 23.361865218175648)	('>5k', 10.155194860013216)	('>10k+', 25.26626923886629)
