Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
22R_S22_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.25329976686670624)	(4, 0.3135775766547588)	(5, 1.4151988724503817)	(6, 1.4947567169868186)	(7, 1.669828296885942)	(8, 1.8296088147432432)	(9, 2.0042371754527486)	(10, 2.4245862548864916)	(15, 3.1377702529008693)	(20, 3.423956883637234)	(25, 3.5875934084442123)	(30, 3.693700082438769)	(35, 3.7285371107427467)	(40, 3.7412131795658228)	(45, 3.7502105291150682)	(50, 3.7553518717146384)	(55, 3.7595181320970474)	(60, 3.763728714398418)	(65, 3.767850652861866)	(70, 3.776094529788762)	(75, 3.792227708290858)	(80, 3.802643359246882)	(85, 3.813635195149409)	(90, 3.8268874489189884)	(95, 3.8442173192330538)	(100, 3.892838464334152)	(105, 4.021061775890649)	(110, 4.249319658543937)	(115, 4.5769029615906245)	(120, 5.005584561789187)	(125, 5.480671211140757)	(130, 5.946982120537891)	(135, 6.33626153477941)	(140, 6.515322087385095)
22R_S22_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 0.0033241439221352526)	(3, 0.0033241439221352526)	(4, 0.0033241439221352526)	(5, 0.0033241439221352526)	(6, 0.0033241439221352526)	(7, 0.0033241439221352526)	(8, 0.0033241439221352526)	(9, 0.0033241439221352526)	(10, 0.0033241439221352526)	(15, 0.0033241439221352526)	(20, 0.003412787760058859)	(25, 0.005894815221919848)	(30, 0.015246740122860359)	(35, 0.025573747240960544)	(40, 0.04068752160693549)	(45, 0.053097658916240444)	(50, 0.06386788522395866)	(55, 0.07299820053009015)	(60, 0.07955784453643704)	(65, 0.08385707067573198)	(70, 0.08625045429966935)	(75, 0.09054968043896429)	(80, 0.09476026274033561)	(85, 0.10207337936903318)	(90, 0.1091205644839599)	(95, 0.12011240038648714)	(100, 0.13088262669420536)	(105, 0.1424949694621978)	(110, 0.15322087385095426)	(115, 0.16509914813271756)	(120, 0.1800799567418071)	(125, 0.19470618999920222)	(130, 0.20791412184981964)	(135, 0.22865677992394356)	(140, 0.24532182145358167)
22R_S22_R2 - polya	(1, 0.0006648287844270506)	(2, 0.0008864383792360674)	(3, 0.0011080479740450842)	(4, 0.0011080479740450842)	(5, 0.0011080479740450842)	(6, 0.0013296575688541011)	(7, 0.0017728767584721348)	(8, 0.0017728767584721348)	(9, 0.0019944863532811515)	(10, 0.002925246651479022)	(15, 0.007047185114926737)	(20, 0.010415650956023793)	(25, 0.013340897607502813)	(30, 0.01670936344859987)	(35, 0.03390626800577958)	(40, 0.07016159771653474)	(45, 0.13575803778000375)	(50, 0.23698930068876262)	(55, 0.3695118383845547)	(60, 0.5034083555681627)	(65, 0.6412495235393711)	(70, 0.7463811153167688)	(75, 0.8076340073219811)	(80, 0.8372853711074274)	(85, 0.8607759881571833)	(90, 0.8728758720337556)	(95, 0.8840006736931683)	(100, 0.8983166535178307)	(105, 0.917419400590368)	(110, 0.9357243531215926)	(115, 0.9548714221130918)	(120, 0.9693646896136017)	(125, 0.9801792378402816)	(130, 0.99046192303942)	(135, 0.9992819849128189)	(140, 1.0041130740796553)
22R_S22_R2 - polyg	(1, 0.46626658747817146)	(2, 1.1807359211424417)	(3, 1.4098802421749652)	(4, 1.4639529833083653)	(5, 1.7500509702068061)	(6, 1.8187499445976012)	(7, 1.985178750299173)	(8, 2.1606935493879145)	(9, 2.3989238638076076)	(10, 2.7701199351127106)	(15, 3.2226024057937606)	(20, 3.4045438831319643)	(25, 3.503957947363289)	(30, 3.6215439983689537)	(35, 3.7571247484731094)	(40, 3.797989557755893)	(45, 3.8334470929253355)	(50, 3.8796748544024964)	(55, 3.9276754926381288)	(60, 3.9626454866989915)	(65, 3.998989460247671)	(70, 4.044995612130023)	(75, 4.128764038967832)	(80, 4.2266711579544545)	(85, 4.333398338814478)	(90, 4.50895745982218)	(95, 4.690145464538032)	(100, 4.910647011373004)	(105, 5.209332423256598)	(110, 5.696651922241625)	(115, 6.810107170400049)	(120, 7.585341854960953)	(125, 8.397230766503265)	(130, 9.264078857558218)	(135, 10.061873398870677)	(140, 10.59847887174123)
23R_S94_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.008118514256327116)	(4, 0.010186728914783073)	(5, 0.04363315551832083)	(6, 0.0461798377470166)	(7, 0.04809370802797584)	(8, 0.051689932023649264)	(9, 0.052291875095886446)	(10, 0.058052007264063774)	(15, 0.07929905427026132)	(20, 0.08739904720128883)	(25, 0.09223002621693596)	(30, 0.09695605105588531)	(35, 0.098567406356951)	(40, 0.09906748214004037)	(45, 0.09928973804363561)	(50, 0.09938543155768358)	(55, 0.09949655950948122)	(60, 0.09963546944922827)	(65, 0.09982994336487411)	(70, 0.10007380748131893)	(75, 0.10056770948930842)	(80, 0.10122212964989448)	(85, 0.10208645816387607)	(90, 0.10317612946900287)	(95, 0.104765876557219)	(100, 0.10721069149676696)	(105, 0.11166815711887204)	(110, 0.11774932559224252)	(115, 0.12529059187673192)	(120, 0.1334955389844572)	(125, 0.14286424269850773)	(130, 0.1529645387618926)	(135, 0.16223446207434522)	(140, 0.1666919276964503)
23R_S94_R2 - polyg	(1, 0.03420271405327165)	(2, 0.1185210474797261)	(3, 0.127071725993044)	(4, 0.12856886645476212)	(5, 0.13607000320110238)	(6, 0.1379375701688126)	(7, 0.14158009747773506)	(8, 0.1441267797064308)	(9, 0.14670433081062592)	(10, 0.15685710396235972)	(15, 0.17013998108972686)	(20, 0.17711943384012824)	(25, 0.1834660746427931)	(30, 0.1915135904854717)	(35, 0.20399387684985598)	(40, 0.2072844989780859)	(45, 0.2099515698212291)	(50, 0.21315575909806084)	(55, 0.21639390413794185)	(60, 0.21882019775219025)	(65, 0.2218484344386757)	(70, 0.22509275325365663)	(75, 0.22929709409666713)	(80, 0.2348164490359496)	(85, 0.23915352604360723)	(90, 0.24670405299074644)	(95, 0.25305686756851115)	(100, 0.2604067468249046)	(105, 0.2716028879685162)	(110, 0.28845420710360736)	(115, 0.33205340685887896)	(120, 0.3637341337838543)	(125, 0.39395784978526066)	(130, 0.4254008863688911)	(135, 0.4565506686352777)	(140, 0.4785293079908097)
24R_S23_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.026083857880863467)	(4, 0.03550911745125951)	(5, 0.23412845783339273)	(6, 0.24383553579625908)	(7, 0.25529615042338516)	(8, 0.273833538016988)	(9, 0.28642142621399536)	(10, 0.31814165194426514)	(15, 0.38359240793775945)	(20, 0.4091627300812326)	(25, 0.42383607438252024)	(30, 0.4346516380224365)	(35, 0.43877871181439065)	(40, 0.4402880058718428)	(45, 0.4415217441677684)	(50, 0.44232336092857283)	(55, 0.4431876039988151)	(60, 0.4439829581286758)	(65, 0.44460922122305424)	(70, 0.4455486158646219)	(75, 0.4465819499703464)	(80, 0.44758397092135194)	(85, 0.4486924565984019)	(90, 0.44979467964450803)	(95, 0.4518237720702943)	(100, 0.4571908467891178)	(105, 0.4695971186887554)	(110, 0.49048299288627745)	(115, 0.521251298713092)	(120, 0.5587957712210815)	(125, 0.6021143894592406)	(130, 0.6439612894256103)	(135, 0.6774475770820274)	(140, 0.6908621325636143)
24R_S23_R2 - polya	(1, 6.262630943784746e-05)	(2, 0.00025050523775138985)	(3, 0.0003131315471892373)	(4, 0.00037575785662708475)	(5, 0.0006262630943784746)	(6, 0.0008767683321298644)	(7, 0.0009080814868487881)	(8, 0.0010959604151623305)	(9, 0.0014717182717894153)	(10, 0.0025614160560079612)	(15, 0.0044777811248060935)	(20, 0.00676990405023131)	(25, 0.00862990544053538)	(30, 0.010972129413510875)	(35, 0.013846677016708072)	(40, 0.017810922404123818)	(45, 0.0243866848950978)	(50, 0.0354715416655968)	(55, 0.052737615177611344)	(60, 0.07336045887549451)	(65, 0.0939707773114901)	(70, 0.11081725455027107)	(75, 0.11974150364516437)	(80, 0.12529019466135763)	(85, 0.1305633299160244)	(90, 0.13374474643546702)	(95, 0.13633121301525014)	(100, 0.1393811142848733)	(105, 0.14264394500658514)	(110, 0.1459506141449035)	(115, 0.14949526325908566)	(120, 0.15270173030230344)	(125, 0.15586435892891476)	(130, 0.15857607812757352)	(135, 0.16128153469528855)	(140, 0.16295365715727908)
24R_S23_R2 - polyg	(1, 0.04205356678751457)	(2, 0.19122943586846722)	(3, 0.20610318435995598)	(4, 0.20992338923566467)	(5, 0.2338153262862035)	(6, 0.24086078609796133)	(7, 0.252509279653401)	(8, 0.2655981783259111)	(9, 0.28231940294581637)	(10, 0.3159246805901653)	(15, 0.35667562014137266)	(20, 0.37699785755395415)	(25, 0.3871057438972227)	(30, 0.40016332941501387)	(35, 0.4163271798809223)	(40, 0.4215189009333199)	(45, 0.4263098136053152)	(50, 0.43053708949236996)	(55, 0.43641769994858387)	(60, 0.441415279441724)	(65, 0.44754013250474556)	(70, 0.45399690500778755)	(75, 0.46260175992454783)	(80, 0.4712254027341394)	(85, 0.4802749044479084)	(90, 0.4930945099898357)	(95, 0.5109367455486785)	(100, 0.5313403971635292)	(105, 0.5576935481749754)	(110, 0.6109760122446961)	(115, 0.7197704370001247)	(120, 0.7898618025229635)	(125, 0.8594271070465245)	(130, 0.9406972688040189)	(135, 1.0353444102574378)	(140, 1.1173159866806366)
25R_S24_R1 - nextera_transposase_sequence	(1, 0.0)	(2, 0.0021907124744645077)	(3, 0.002464551533772571)	(4, 0.002464551533772571)	(5, 0.002464551533772571)	(6, 0.002464551533772571)	(7, 0.002464551533772571)	(8, 0.002464551533772571)	(9, 0.002464551533772571)	(10, 0.002464551533772571)	(15, 0.002464551533772571)	(20, 0.002519319345634184)	(25, 0.002656238875288216)	(30, 0.003642059488797244)	(35, 0.006681673047116749)	(40, 0.010296348629983186)	(45, 0.013828872495057204)	(50, 0.018429368691432673)	(55, 0.022290499427676365)	(60, 0.026480237035089737)	(65, 0.028753101227346662)	(70, 0.031135501043326817)	(75, 0.034394185849092776)	(80, 0.03795409362009759)	(85, 0.04466315057314515)	(90, 0.05359030390658802)	(95, 0.06391403644250201)	(100, 0.08091944202553276)	(105, 0.09677472355946963)	(110, 0.11241093384596006)	(115, 0.13094983816111597)	(120, 0.15132346417363587)	(125, 0.17238168783442598)	(130, 0.1901812266894501)	(135, 0.2260267595528756)	(140, 0.26781460000328605)
25R_S24_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.031354572290773264)	(4, 0.03888514642174501)	(5, 0.16923253865238322)	(6, 0.17539391748681465)	(7, 0.18415676738467268)	(8, 0.19620568599422747)	(9, 0.20551621401070164)	(10, 0.23484437726259527)	(15, 0.3006479032143229)	(20, 0.33339905470756726)	(25, 0.3543203588387033)	(30, 0.3680670796159681)	(35, 0.3725580401886204)	(40, 0.3739546193910915)	(45, 0.3753511985935626)	(50, 0.3763370192070716)	(55, 0.3767477777960337)	(60, 0.3776240627858195)	(65, 0.3786646512111902)	(70, 0.38071844415600065)	(75, 0.3834020669372197)	(80, 0.3869893586141553)	(85, 0.3914529352808767)	(90, 0.3970392520907612)	(95, 0.4029267918658846)	(100, 0.4154686207821938)	(105, 0.43565055945319814)	(110, 0.4643488928686832)	(115, 0.5023029864887808)	(120, 0.5509915712337545)	(125, 0.6101681919502271)	(130, 0.6710699987403403)	(135, 0.7176774066345728)	(140, 0.7356686328311125)
25R_S24_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 0.00027383905930806346)	(3, 0.00027383905930806346)	(4, 0.00027383905930806346)	(5, 0.00027383905930806346)	(6, 0.00027383905930806346)	(7, 0.00027383905930806346)	(8, 0.00027383905930806346)	(9, 0.00027383905930806346)	(10, 0.00027383905930806346)	(15, 0.00027383905930806346)	(20, 0.0004107585889620952)	(25, 0.001259659672817092)	(30, 0.0032586848057659552)	(35, 0.005914923681054171)	(40, 0.008845001615650449)	(45, 0.011857231268039147)	(50, 0.013801488589126398)	(55, 0.015690978098352036)	(60, 0.017416164171992838)	(65, 0.01886751118632557)	(70, 0.02146898224975218)	(75, 0.02437167627841765)	(80, 0.02765774499011441)	(85, 0.03179271478566618)	(90, 0.03792670971416679)	(95, 0.04737415726029498)	(100, 0.05983383445881187)	(105, 0.0728959575878065)	(110, 0.08751896335485708)	(115, 0.105345886115812)	(120, 0.12281681809966646)	(125, 0.14505254971548123)	(130, 0.16282470466457455)	(135, 0.18966093247676477)	(140, 0.21249911002305724)
25R_S24_R2 - polya	(1, 0.00013691952965403173)	(2, 0.00027383905930806346)	(3, 0.0004107585889620952)	(4, 0.0004107585889620952)	(5, 0.0004107585889620952)	(6, 0.0006845976482701587)	(7, 0.0008215171779241904)	(8, 0.0009584367075782222)	(9, 0.0010953562372322538)	(10, 0.0026288549693574094)	(15, 0.004052818077759339)	(20, 0.006243530552223847)	(25, 0.008653314274134804)	(30, 0.012213222045139631)	(35, 0.015636210286490423)	(40, 0.019223501963426055)	(45, 0.026726692188466995)	(50, 0.03811839705568243)	(55, 0.05558932903953688)	(60, 0.07366270695386908)	(65, 0.09291359282322594)	(70, 0.10838549967413151)	(75, 0.11791509893805215)	(80, 0.12328234450049018)	(85, 0.12708870742487224)	(90, 0.13078553472553112)	(95, 0.13563248607528383)	(100, 0.1407532764843446)	(105, 0.14609313814085184)	(110, 0.15170683885666716)	(115, 0.15603349599373456)	(120, 0.15997677844777067)	(125, 0.16389267699587598)	(130, 0.1677811916380505)	(135, 0.17136848331498614)	(140, 0.17238168783442595)
25R_S24_R2 - polyg	(1, 0.10761875030806894)	(2, 0.37351647689619855)	(3, 0.4025434171828533)	(4, 0.4085678764876307)	(5, 0.4381424948929015)	(6, 0.4430715979604467)	(7, 0.4559420337479257)	(8, 0.4711401015395232)	(9, 0.4905826747503957)	(10, 0.5354375126650565)	(15, 0.589246887819091)	(20, 0.6162200351609352)	(25, 0.632650378719419)	(30, 0.6509428278811976)	(35, 0.6705223206217242)	(40, 0.6824890875134866)	(45, 0.6941820153459408)	(50, 0.7032460882090377)	(55, 0.7135150529330903)	(60, 0.7229898843851491)	(65, 0.7310133688228754)	(70, 0.7417478599477516)	(75, 0.759081872401952)	(80, 0.7815092913592824)	(85, 0.7956667707255092)	(90, 0.816916681727815)	(95, 0.8367152457157878)	(100, 0.8622096621373687)	(105, 0.8970967582932159)	(110, 0.9537266757581234)	(115, 1.1148809621609188)	(120, 1.2281955649025953)	(125, 1.3378681081554749)	(130, 1.4536472624309242)	(135, 1.5637579481786965)	(140, 1.635640701247063)
26R_S25_R1 - nextera_transposase_sequence	(1, 0.0)	(2, 0.0023503667382582974)	(3, 0.0023503667382582974)	(4, 0.0023503667382582974)	(5, 0.0023503667382582974)	(6, 0.0023503667382582974)	(7, 0.0023503667382582974)	(8, 0.0023503667382582974)	(9, 0.0023503667382582974)	(10, 0.0023503667382582974)	(15, 0.0023503667382582974)	(20, 0.002415204441382664)	(25, 0.002593508124974673)	(30, 0.003533654820277992)	(35, 0.005948859261660656)	(40, 0.00922316326944118)	(45, 0.010292985370993232)	(50, 0.013064797179559912)	(55, 0.01625805405843498)	(60, 0.019662033472464237)	(65, 0.021331604327916684)	(70, 0.022644567816185113)	(75, 0.02493009685131904)	(80, 0.027604652105199173)	(85, 0.031867731085626294)	(90, 0.03793005632775459)	(95, 0.04387891558941524)	(100, 0.05167564939012035)	(105, 0.06049357701503424)	(110, 0.06754467722980914)	(115, 0.07662195566722049)	(120, 0.08683389390930825)	(125, 0.09667301535843094)	(130, 0.1066904404911456)	(135, 0.12575272520970943)	(140, 0.14442598370952708)
26R_S25_R1 - polya	(1, 0.0)	(2, 0.0)	(3, 0.00016209425781091706)	(4, 0.0003241885156218341)	(5, 0.00048628277343275116)	(6, 0.0005673299023382097)	(7, 0.0008104712890545853)	(8, 0.0008104712890545853)	(9, 0.0008915184179600437)	(10, 0.0013615917656117033)	(15, 0.0017181991327957207)	(20, 0.001977549945293188)	(25, 0.0021720630546662885)	(30, 0.0023503667382582974)	(35, 0.0027069741054423146)	(40, 0.003241885156218341)	(45, 0.0038740527616809178)	(50, 0.004992503140576245)	(55, 0.006613445718685415)	(60, 0.008947603031162621)	(65, 0.01102240953114236)	(70, 0.012821655792843539)	(75, 0.015155813105320742)	(80, 0.017716902378733235)	(85, 0.021396442031041053)	(90, 0.029128338128621794)	(95, 0.03703853790979455)	(100, 0.04373303075738542)	(105, 0.05067066499169267)	(110, 0.0572354824330348)	(115, 0.0660534100579487)	(120, 0.07931272034688172)	(125, 0.09365806216314787)	(130, 0.11165052478015966)	(135, 0.13781253799084167)	(140, 0.14450703083843255)
26R_S25_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.02480042144507031)	(4, 0.029339060663775986)	(5, 0.13964420310410502)	(6, 0.14296713538922884)	(7, 0.14945090570166553)	(8, 0.15488106333833124)	(9, 0.1606354094906188)	(10, 0.18214531750212748)	(15, 0.23649552214612796)	(20, 0.2655914414231876)	(25, 0.28606394618470643)	(30, 0.2993394658994205)	(35, 0.3031973092353203)	(40, 0.3047209952587429)	(45, 0.30583944563763826)	(50, 0.30647161324310085)	(55, 0.30700652429387687)	(60, 0.3076062730477773)	(65, 0.3080439275438668)	(70, 0.3087571422782348)	(75, 0.31021599059853305)	(80, 0.31117234671961747)	(85, 0.3126149856141346)	(90, 0.3150950277586417)	(95, 0.31728330023908907)	(100, 0.3235563480163715)	(105, 0.33512987802407096)	(110, 0.355634801637152)	(115, 0.3864975483243506)	(120, 0.4315435425700045)	(125, 0.48730396725695996)	(130, 0.541767637881428)	(135, 0.5874620091583256)	(140, 0.6049357701503424)
26R_S25_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 0.00040523564452729264)	(3, 0.00040523564452729264)	(4, 0.00040523564452729264)	(5, 0.00040523564452729264)	(6, 0.00040523564452729264)	(7, 0.00040523564452729264)	(8, 0.00040523564452729264)	(9, 0.00040523564452729264)	(10, 0.00040523564452729264)	(15, 0.00040523564452729264)	(20, 0.0004376544960894761)	(25, 0.0007456335859302185)	(30, 0.001799246261701179)	(35, 0.003501235968715808)	(40, 0.00560846132025773)	(45, 0.006905215382745067)	(50, 0.008088503464764762)	(55, 0.010114681687401223)	(60, 0.01142764517566965)	(65, 0.012416420148316246)	(70, 0.013761802488146856)	(75, 0.01567451473031568)	(80, 0.01796004376544961)	(85, 0.021072253515419217)	(90, 0.02632410746849293)	(95, 0.03324553227701908)	(100, 0.04068565871054018)	(105, 0.0484661830854642)	(110, 0.05631154516351259)	(115, 0.06446488633140171)	(120, 0.07433642663208656)	(125, 0.08753089921789521)	(130, 0.09790493171779391)	(135, 0.24126109332576892)	(140, 0.44584025610892736)
26R_S25_R2 - polya	(1, 8.104712890545853e-05)	(2, 0.00024314138671637558)	(3, 0.00024314138671637558)	(4, 0.00024314138671637558)	(5, 0.00048628277343275116)	(6, 0.0007294241601491267)	(7, 0.0008104712890545853)	(8, 0.0009725655468655023)	(9, 0.0011346598046764193)	(10, 0.0023827855898204808)	(15, 0.0047979900312031445)	(20, 0.00721319447258581)	(25, 0.009758074320217205)	(30, 0.012416420148316246)	(35, 0.015998703245937513)	(40, 0.02061838959354865)	(45, 0.027280463589577343)	(50, 0.03690886250354582)	(55, 0.05379908416744337)	(60, 0.06785265631964987)	(65, 0.08091745349920978)	(70, 0.09349596790533694)	(75, 0.10127649228026096)	(80, 0.10571787494428009)	(85, 0.10970539368642866)	(90, 0.11484378165903472)	(95, 0.11915548891680512)	(100, 0.12375896583863517)	(105, 0.12810309194796773)	(110, 0.13142602423309152)	(115, 0.1354135429752401)	(120, 0.13975766908457268)	(125, 0.1433075333306318)	(130, 0.1461441828423228)	(135, 0.14927260201807352)	(140, 0.1502613769907201)
26R_S25_R2 - polyg	(1, 0.10965676540908538)	(2, 0.2790452648214937)	(3, 0.3019816023017385)	(4, 0.30708757142278237)	(5, 0.3304291445475544)	(6, 0.3372371033756129)	(7, 0.34680066458645703)	(8, 0.3550674717348138)	(9, 0.3667382582971998)	(10, 0.40048628277343273)	(15, 0.44125298861287837)	(20, 0.46083397495643713)	(25, 0.474595777444584)	(30, 0.4880982291202334)	(35, 0.5027353406005594)	(40, 0.5089921789520606)	(45, 0.5150382947684078)	(50, 0.5218786724480285)	(55, 0.529578149694047)	(60, 0.5354783806783645)	(65, 0.5412813551079954)	(70, 0.5483810836001135)	(75, 0.5578311788304899)	(80, 0.5676865097053937)	(85, 0.5769907201037403)	(90, 0.5915629938809418)	(95, 0.6075454877010982)	(100, 0.6247436884548365)	(105, 0.6515864975483243)	(110, 0.7043968067431211)	(115, 0.8634436925071929)	(120, 0.962629168861693)	(125, 1.0538720265834582)	(130, 1.14892409936378)	(135, 1.2483202982534345)	(140, 1.3068039064716133)
27R_S26_R1 - nextera_transposase_sequence	(1, 8.443122063904302e-05)	(2, 0.0017730556334199035)	(3, 0.0017730556334199035)	(4, 0.0017730556334199035)	(5, 0.0017730556334199035)	(6, 0.0017730556334199035)	(7, 0.0017730556334199035)	(8, 0.0017730556334199035)	(9, 0.0017730556334199035)	(10, 0.0017730556334199035)	(15, 0.0017730556334199035)	(20, 0.001806828121675521)	(25, 0.00206012178359265)	(30, 0.0030564101871333573)	(35, 0.006822042627634676)	(40, 0.012174982016150002)	(45, 0.016227680606824068)	(50, 0.021124691403888566)	(55, 0.025109845018051392)	(60, 0.028487093843613115)	(65, 0.030125059524010556)	(70, 0.03144218656597962)	(75, 0.03323212844352734)	(80, 0.035224705250608744)	(85, 0.03772386938152442)	(90, 0.0417934542163263)	(95, 0.04520447553014363)	(100, 0.051418613369177205)	(105, 0.05672089402530911)	(110, 0.06345850543230473)	(115, 0.0710573152898186)	(120, 0.077727381720303)	(125, 0.0849715804511329)	(130, 0.0920469167406847)	(135, 0.10714321899094562)	(140, 0.12242526992661239)
27R_S26_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.035545543889037114)	(4, 0.04804136454361548)	(5, 0.23404334361142726)	(6, 0.23995352905616027)	(7, 0.2494098257677331)	(8, 0.2579373790522764)	(9, 0.2643541518208437)	(10, 0.29510400237758316)	(15, 0.37625929165583133)	(20, 0.41492879070851296)	(25, 0.4376407890604156)	(30, 0.4534125410757889)	(35, 0.4601839249710401)	(40, 0.46256488539306106)	(45, 0.4649627320592099)	(50, 0.4661954278805399)	(55, 0.46703974008693033)	(60, 0.4680866872228545)	(65, 0.4694207005089514)	(70, 0.47146393604841624)	(75, 0.4749425023387448)	(80, 0.47734034900489364)	(85, 0.4790627459059301)	(90, 0.48132550261905643)	(95, 0.4847534101770016)	(100, 0.49081557181888485)	(105, 0.5054390592335671)	(110, 0.5357498674429836)	(115, 0.5753481099226947)	(120, 0.6348721204732201)	(125, 0.7051020098007761)	(130, 0.7748759705368812)	(135, 0.8314955470974235)	(140, 0.8586655138990675)
27R_S26_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 0.0004221561031952151)	(3, 0.0004221561031952151)	(4, 0.0004221561031952151)	(5, 0.0004221561031952151)	(6, 0.0004221561031952151)	(7, 0.0004221561031952151)	(8, 0.0004221561031952151)	(9, 0.0004221561031952151)	(10, 0.00042215610319521515)	(15, 0.00042215610319521515)	(20, 0.00042215610319521515)	(25, 0.0007936534740070045)	(30, 0.0025835953515547165)	(35, 0.004660603379275175)	(40, 0.006822042627634676)	(45, 0.008156055913731555)	(50, 0.01003042901191831)	(55, 0.011330669809759575)	(60, 0.012664683095856454)	(65, 0.013492109058119076)	(70, 0.014809236100088146)	(75, 0.016295225583335304)	(80, 0.01850732356407823)	(85, 0.021192236380399798)	(90, 0.025059186285667973)	(95, 0.029094998632214226)	(100, 0.03547799891252588)	(105, 0.04213117909888246)	(110, 0.0500339413506969)	(115, 0.05915251317971355)	(120, 0.06872701360018103)	(125, 0.07970307228325661)	(130, 0.08890607533291231)	(135, 0.1454074481845599)	(140, 0.22078764197109751)
27R_S26_R2 - polya	(1, 8.443122063904302e-05)	(2, 0.0006754497651123442)	(3, 0.0009287434270294733)	(4, 0.0010976058683075593)	(5, 0.0012664683095856453)	(6, 0.0013508995302246884)	(7, 0.0014353307508637313)	(8, 0.0016041931921418175)	(9, 0.0017730556334199035)	(10, 0.0028875477458552715)	(15, 0.004457968449741471)	(20, 0.006416772768567269)	(25, 0.008882164411227326)	(30, 0.011077376147842443)	(35, 0.014302648776253885)	(40, 0.01995954055906977)	(45, 0.030074400791627126)	(50, 0.048159568252510145)	(55, 0.07256019101719359)	(60, 0.0963360227491481)	(65, 0.12293185725044664)	(70, 0.14547499316107113)	(75, 0.16117920019993312)	(80, 0.17183442024458034)	(85, 0.1807672433881911)	(90, 0.18549539174397753)	(95, 0.18971695277592968)	(100, 0.1934994714605588)	(105, 0.19740019385408258)	(110, 0.20148666493301226)	(115, 0.20591086089449812)	(120, 0.21045326056487865)	(125, 0.2144721866672971)	(130, 0.21838979530494868)	(135, 0.22159818168923234)	(140, 0.22365830347282498)
27R_S26_R2 - polyg	(1, 0.08426235819776494)	(2, 0.27786314712309057)	(3, 0.30631646847844807)	(4, 0.312057791481903)	(5, 0.3439727928834613)	(6, 0.34979854710755526)	(7, 0.3600991560255185)	(8, 0.368880002971979)	(9, 0.38036264897888883)	(10, 0.42148065343010277)	(15, 0.47313567421706926)	(20, 0.4987521065589549)	(25, 0.5177491312027396)	(30, 0.5396674760806353)	(35, 0.5658749269669942)	(40, 0.5740140966365979)	(45, 0.5822376975268407)	(50, 0.5896338724548208)	(55, 0.5966923225002448)	(60, 0.6034974788837518)	(65, 0.6107754501028372)	(70, 0.6190497097254635)	(75, 0.6319339139949814)	(80, 0.645915724132807)	(85, 0.656841124083499)	(90, 0.6775436593841924)	(95, 0.6962198453895487)	(100, 0.7178004653848882)	(105, 0.7488542683359283)	(110, 0.8076690566330855)	(115, 1.0220399258356156)	(120, 1.1694230645831294)	(125, 1.3038713403287416)	(130, 1.4425074046180502)	(135, 1.5817682599400875)	(140, 1.6822920712329321)
28R_S27_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.040549901274135255)	(4, 0.053256599217602)	(5, 0.4195998624967984)	(6, 0.43808233223275006)	(7, 0.4579589537806808)	(8, 0.49396790343865554)	(9, 0.5179473146046962)	(10, 0.5750995723140571)	(15, 0.6908858719443678)	(20, 0.7295715930813425)	(25, 0.7529694437772433)	(30, 0.7683608797814927)	(35, 0.7730850627786562)	(40, 0.7751085745514714)	(45, 0.7766222250901917)	(50, 0.7773790503595517)	(55, 0.7783270735916975)	(60, 0.7798407241304177)	(65, 0.7808923129257391)	(70, 0.781712870849361)	(75, 0.783353986696605)	(80, 0.7849473030531526)	(85, 0.7869230153352716)	(90, 0.7893767225243549)	(95, 0.7932564478525481)	(100, 0.802800412828268)	(105, 0.8222787052870618)	(110, 0.8545672612524979)	(115, 0.900590204211374)	(120, 0.9617337193938866)	(125, 1.0308756826862677)	(130, 1.1026625511305177)	(135, 1.1634396035510242)	(140, 1.187897009624029)
