Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
24R_S23_R1	(1, 0.0)	(2, 0.07856470518977964)	(3, 0.0)	(4, 0.0018161629736975762)	(5, 0.0)	(6, 0.0002191920830324661)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00011272735698812543)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 6.265327732715104e-05)	(35, 0.0)	(40, 0.0)	(45, 6.279127301771091e-06)	(50, 0.001702601826898043)	(55, 0.0)	(60, 0.00016348217022580974)	(65, 0.0)	(70, 0.0)	(75, 8.180644745559295e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 6.926176653520783e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 7.564321792048348e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 8.829799311275654e-05)	(145, 6.306999508054038e-06)	(150, 0.0)
24R_S23_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0002505052377513898)	(10, 3.757578566270848e-05)	(15, 1.2525261887569491e-05)	(20, 1.2525261887569491e-05)	(25, 0.0)	(30, 5.0105723075689705e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 4.3865481362872936e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 6.271571068690761e-06)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0007405050156350103)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 6.280750160237638e-06)	(150, 0.0)
25R_S24_R1	(1, 0.0)	(2, 0.07859181002141422)	(3, 0.0)	(4, 0.002601471063426603)	(5, 0.0)	(6, 0.00027383905930806346)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00010953562372322537)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0001095878701570038)	(35, 0.0)	(40, 0.0)	(45, 2.7498613382420194e-05)	(50, 0.0019263920108670523)	(55, 0.0)	(60, 0.00019288550096222307)	(65, 0.0)	(70, 0.0)	(75, 0.00011042311376617353)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 2.767185606207351e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 2.7818903389955928e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.00013963535623073907)	(145, 0.0)	(150, 0.0)
25R_S24_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0005476781186161269)	(10, 2.7383905930806343e-05)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 8.21688410824485e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 8.224261351673801e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 5.49318049107935e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 2.7523006481117564e-05)	(105, 0.0009363079285453849)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 0.00011045961417009069)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 5.607817297312453e-05)	(150, 0.0)
26R_S25_R1	(1, 0.0)	(2, 0.07999351622968756)	(3, 0.0)	(4, 0.002026178222636463)	(5, 0.0)	(6, 0.0008104712890545853)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00014588483202982534)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 6.486195834792053e-05)	(35, 0.0)	(40, 0.0)	(45, 1.6272908390197653e-05)	(50, 0.0017262685305155419)	(55, 1.6297575474886904e-05)	(60, 0.00017938322502663434)	(65, 0.0)	(70, 1.632542981183473e-05)	(75, 9.800846793162929e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 8.184478137212775e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 1.64210946695813e-05)	(120, 8.219013701917741e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 6.632092463306705e-05)	(145, 0.0)	(150, 0.0)
26R_S25_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0003241885156218341)	(10, 1.6209425781091706e-05)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 1.6210978755674448e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 3.2446626516129463e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0005892480883400734)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
27R_S26_R1	(1, 0.0)	(2, 0.07700127322280724)	(3, 0.0)	(4, 0.0025329366191712906)	(5, 0.0)	(6, 0.0004221561031952151)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 5.065873238342581e-05)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 1.689335293863253e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.001868951181975699)	(55, 0.0)	(60, 8.508202417622734e-05)	(65, 0.0)	(70, 0.0)	(75, 3.408678187885319e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 3.4127532198900035e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 1.7101299031775752e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 3.423599384094471e-05)	(145, 0.0)	(150, 0.0)
27R_S26_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00016886244127808605)	(10, 1.6886244127808606e-05)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 5.066395963501007e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 3.3799730176754e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 1.692486392832523e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0007128553966038889)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
28R_S27_R1	(1, 0.0)	(2, 0.08436610107919301)	(3, 0.0)	(4, 0.001433984720892799)	(5, 0.0)	(6, 0.0007966581782737771)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00011949872674106658)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 5.5803366792500596e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.001690443299126826)	(55, 0.0)	(60, 0.0001283473181105927)	(65, 0.0)	(70, 0.0)	(75, 0.00013652673105053143)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 7.23400270632079e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 8.857761105860874e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.00010476727360497339)	(145, 8.059021046536415e-06)	(150, 0.0)
28R_S27_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00023899745348213315)	(10, 2.3899745348213314e-05)	(15, 7.966581782737772e-06)	(20, 0.0)	(25, 0.0)	(30, 7.96771291501725e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 3.9869263899362324e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 2.3950912126578338e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 7.989473708599447e-06)	(105, 0.0007272096685322392)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 8.001572789147435e-06)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
29R_S28_R1	(1, 0.0)	(2, 0.07815446757676585)	(3, 0.0)	(4, 0.0014130849492322056)	(5, 0.0)	(6, 0.00043479536899452485)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0001521783791480837)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 2.1765229784236925e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0017125532126510258)	(55, 0.0)	(60, 0.0001322054154863661)	(65, 0.0)	(70, 0.0)	(75, 8.83853672721359e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 2.2137141807209846e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 2.2196272313635104e-05)	(120, 8.884497972557563e-05)	(125, 0.0)	(130, 0.0)	(135, 2.2239198143471738e-05)	(140, 6.671759443041521e-05)	(145, 0.0)	(150, 0.0)
29R_S28_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00010869884224863121)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 4.349127988965392e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0011827028395600082)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
2R_S8_R1	(1, 0.0)	(2, 0.07667674388592771)	(3, 0.0)	(4, 0.0017295506139682944)	(5, 0.0)	(6, 0.00044347451640212675)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 9.756439360846788e-05)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 3.549448295940931e-05)	(35, 0.0)	(40, 0.0)	(45, 8.905398309969131e-06)	(50, 0.0018187074927271758)	(55, 0.0)	(60, 0.00011607297275651257)	(65, 0.0)	(70, 0.0)	(75, 8.055142282005698e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 3.5853740759706705e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 6.291284306373323e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 7.198999698991825e-05)	(145, 8.998749623739782e-06)	(150, 0.0)
2R_S8_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00017738980656085068)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 1.774038105451486e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 1.774954889521483e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 8.887996929019302e-06)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0007037650002164746)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 8.94142072916392e-06)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 8.95085666411418e-06)	(150, 0.0)
30R_S29_R1	(1, 0.0)	(2, 0.07905659134330324)	(3, 0.0)	(4, 0.0020050584760982707)	(5, 0.0)	(6, 0.000343724310188275)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0001718621550941375)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.00011466882610999997)	(35, 0.0)	(40, 0.0)	(45, 1.1511435344757128e-05)	(50, 0.002120546377213623)	(55, 0.0)	(60, 0.00018470435528252147)	(65, 0.0)	(70, 1.1557414809717567e-05)	(75, 0.00011561863194253754)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.00010420220878579765)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 1.1603403556744878e-05)	(120, 0.00012770911671266516)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 9.297590297034766e-05)	(145, 0.0)	(150, 0.0)
30R_S29_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0004010116952196542)	(10, 3.4372431018827504e-05)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0001145967232442149)	(35, 1.1461913151479383e-05)	(40, 0.0)	(45, 0.0)	(50, 8.029818616721501e-05)	(55, 1.1475608307651878e-05)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 1.1488797675494545e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 2.3004476671160207e-05)	(105, 0.0008169442992418641)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 4.6090038041565145e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 2.305282843796916e-05)	(150, 0.0)
31R_S30_R1	(1, 0.0)	(2, 0.07801071251692618)	(3, 0.0)	(4, 0.002815065466971648)	(5, 0.0)	(6, 0.0006202686622140919)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 5.725556881976233e-05)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 4.773010420722731e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0015891930278846894)	(55, 0.0)	(60, 0.0001054225325520821)	(65, 0.0)	(70, 0.0)	(75, 3.838009884410657e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 1.9216026473535353e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 3.857400021736449e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 9.674253377402782e-06)	(145, 0.0)	(150, 0.0)
31R_S30_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0005725556881976233)	(10, 2.8627784409881164e-05)	(15, 1.9085189606587444e-05)	(20, 0.0)	(25, 0.0)	(30, 5.725971604334217e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 5.7294452808373544e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 9.582534030213538e-06)	(105, 0.0008149463070228717)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 1.9218020661101832e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 1.9369604596639606e-05)	(150, 0.0)
32R_S31_R1	(1, 0.0)	(2, 0.08729666595171309)	(3, 0.0)	(4, 0.0021698980064479355)	(5, 0.0)	(6, 0.0006676609250609032)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00010014913875913548)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 6.680632528968475e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0018808163616245619)	(55, 3.3626426874374864e-05)	(60, 0.00013463188025705937)	(65, 0.0)	(70, 0.0)	(75, 6.74423549116834e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 5.066463557772039e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 5.0792541420047715e-05)	(120, 6.777259110372917e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 1.696555737369779e-05)	(145, 0.0)	(150, 0.0)
32R_S31_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0003338304625304516)	(10, 1.669152312652258e-05)	(15, 1.669152312652258e-05)	(20, 1.669152312652258e-05)	(25, 0.0)	(30, 6.677683731876975e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 5.014215300376568e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 1.675063200134541e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0007381895130448992)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
3R_S2_R1	(1, 0.0)	(2, 0.07988059499182865)	(3, 0.0)	(4, 0.002279662178710112)	(5, 0.0)	(6, 0.0008317686327726084)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00010474123523803217)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 5.5472747071455e-05)	(35, 0.0)	(40, 0.0)	(45, 6.1769433605796245e-06)	(50, 0.0017185019608231007)	(55, 1.8558451265073948e-05)	(60, 0.00013617505079948372)	(65, 0.0)	(70, 0.0)	(75, 0.00010541453054972005)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 6.209321955702945e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 6.219655080320003e-06)	(120, 7.467263052075759e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.00010589396463577615)	(145, 0.0)	(150, 0.0)
3R_S2_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 3.080624565824475e-05)	(9, 0.000246449965265958)	(10, 2.4644996526595804e-05)	(15, 1.2322498263297902e-05)	(20, 0.0)	(25, 0.0)	(30, 6.16172519925633e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 3.0830316535476474e-05)	(55, 6.168045564092748e-06)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 2.4712711638117927e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 6.184727545125164e-06)	(105, 0.0007732731557729079)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 2.477007180843817e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 1.2388138976337106e-05)	(150, 0.0)
4R_S3_R1	(1, 0.0)	(2, 0.08099675055872205)	(3, 0.0)	(4, 0.0019142511210333126)	(5, 0.0)	(6, 0.00047856278025832814)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00016749697309041488)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 9.585905651202925e-05)	(35, 0.0)	(40, 0.0)	(45, 4.844968282415139e-05)	(50, 0.0020909433947584426)	(55, 4.878481894490145e-05)	(60, 0.00022010282225621045)	(65, 0.0)	(70, 4.915822681360061e-05)	(75, 0.00012311059098254315)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 4.944694824560991e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 2.4824780493084684e-05)	(120, 0.00012426772138480967)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 7.472017295229366e-05)	(145, 0.0)	(150, 0.0)
4R_S3_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00035892208519374617)	(10, 4.7856278025832815e-05)	(15, 4.7856278025832815e-05)	(20, 0.0)	(25, 0.0)	(30, 9.575123064269183e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 7.205881151960985e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 7.26117100904863e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 2.4288292314455663e-05)	(105, 0.0008749807990324657)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 2.4394837271798497e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
5R_S4_R1	(1, 0.0)	(2, 0.0725141629224458)	(3, 0.0)	(4, 0.0017190857589372925)	(5, 0.0)	(6, 0.0007814026176987694)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0001250244188318031)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 6.273175462599642e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0018188006828297422)	(55, 0.0)	(60, 9.918083244456288e-05)	(65, 0.0)	(70, 0.0)	(75, 0.00010082488196767151)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.00010174171644380143)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 6.85924688212933e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 6.897626802522324e-05)	(145, 0.0)	(150, 0.0)
5R_S4_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0003125610470795077)	(10, 9.376831412385232e-05)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 9.385376707121812e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 9.45790444363877e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 3.204373328719036e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0005814394826480692)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 3.247268803391188e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
6R_S5_R1	(1, 0.0)	(2, 0.08669704671578352)	(3, 0.0)	(4, 0.0024355867266919887)	(5, 0.0)	(6, 0.0006150471532050476)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00014269093954357104)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 7.382525925339335e-05)	(35, 0.0)	(40, 0.0)	(45, 1.4799088316963321e-05)	(50, 0.0017282880358915058)	(55, 4.942811180362092e-06)	(60, 0.00013851742034654682)	(65, 0.0)	(70, 0.0)	(75, 0.00012400131203308236)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 7.951578070183808e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.00010460053057373888)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.00010971828732546313)	(145, 0.0)	(150, 0.0)
6R_S5_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0003936301780512305)	(10, 1.9681508902561523e-05)	(15, 9.840754451280762e-06)	(20, 0.0)	(25, 0.0)	(30, 6.396983615553489e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 5.417073542239656e-05)	(55, 4.926554676554196e-06)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 2.4686253760765616e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 9.891253090707489e-06)	(105, 0.0009498337865079375)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 1.981350930635579e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 9.980270502257613e-06)	(150, 0.0)
7R_S6_R1	(1, 0.0)	(2, 0.07872015908238911)	(3, 0.0)	(4, 0.001533802526533656)	(5, 0.0)	(6, 0.0006766775852354364)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00012631314924394811)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 6.317588038748114e-05)	(35, 0.0)	(40, 0.0)	(45, 9.050284011487706e-06)	(50, 0.0018304187690053196)	(55, 1.8145008557639664e-05)	(60, 0.0001543918907566574)	(65, 0.0)	(70, 1.82085831437137e-05)	(75, 9.113401795030299e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 4.568986069801131e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 7.330942957199756e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 9.17239329754877e-05)	(145, 0.0)	(150, 0.0)
7R_S6_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 4.511183901569576e-05)	(9, 0.0004060065511412619)	(10, 1.8044735606278305e-05)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 5.41395408768422e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 4.5161606745193066e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 9.063640715831842e-06)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0008994207730221737)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 9.096072352342547e-06)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
8R_S7_R1	(1, 0.0)	(2, 0.08850268257684046)	(3, 0.0)	(4, 0.0012660195987746513)	(5, 0.0)	(6, 0.000276941787231955)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 3.9563112461707855e-05)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 1.5828318460385793e-05)	(35, 0.0)	(40, 0.0)	(45, 7.930021682265284e-06)	(50, 0.0013020677232416945)	(55, 0.0)	(60, 0.00011936364851702604)	(65, 0.0)	(70, 0.0)	(75, 6.386178776444866e-05)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 4.000930456386937e-05)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 8.014030323167376e-06)	(120, 6.413448231327305e-05)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 4.813275012484432e-05)	(145, 0.0)	(150, 0.0)
8R_S7_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00031650489969366284)	(10, 3.165048996936628e-05)	(15, 1.582524498468314e-05)	(20, 0.0)	(25, 0.0)	(30, 5.539325332331823e-05)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 5.5444907761455414e-05)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0008838345232453257)	(110, 0.0)	(115, 0.0)	(120, 0.0)	(125, 1.594212498482509e-05)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 7.972953191429649e-06)	(150, 0.0)
9R_S9_R1	(1, 0.0)	(2, 0.08084658988713)	(3, 0.0)	(4, 0.0014834236676537615)	(5, 0.0)	(6, 0.001112567750740321)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0002595991418394083)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.00014873626234696897)	(35, 0.0)	(40, 0.0)	(45, 3.767826529266592e-05)	(50, 0.0021184941894622318)	(55, 0.0)	(60, 7.608225099991098e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0001528733501621413)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.00011509457705044826)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.00011585480766557196)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.00011610805789921821)	(145, 0.0)	(150, 0.0)
