Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
28R_S27_R2 - polyg	(1, 0.18423705154818282)	(2, 0.817038248518016)	(3, 0.8343742417843117)	(4, 0.8382495664129546)	(5, 0.8650211326881199)	(6, 0.874887297322394)	(7, 0.8903137103368949)	(8, 0.9112442076065695)	(9, 0.9366678348804678)	(10, 0.9884773681041688)	(15, 1.0476144475097577)	(20, 1.0768572352872456)	(25, 1.098929736432994)	(30, 1.1238179323813888)	(35, 1.1540042774597639)	(40, 1.16845717897335)	(45, 1.181004244510144)	(50, 1.1946633597229837)	(55, 1.2098613719622697)	(60, 1.2227267008743632)	(65, 1.2343152320102564)	(70, 1.2463418433215616)	(75, 1.262869073187097)	(80, 1.2822082535802757)	(85, 1.2999973041219977)	(90, 1.3203624158661407)	(95, 1.3415550123860616)	(100, 1.368023292385942)	(105, 1.4037174659944944)	(110, 1.4611546445484853)	(115, 1.5768377650572276)	(120, 1.6472788106984422)	(125, 1.7185585739404452)	(130, 1.8089266511503908)	(135, 1.9086366944941187)	(140, 1.990980790371522)
29R_S28_R1 - nextera_transposase_sequence	(1, 0.0)	(2, 0.0006447435935321472)	(3, 0.0007522008591208383)	(4, 0.0007522008591208383)	(5, 0.0007522008591208383)	(6, 0.0007522008591208383)	(7, 0.0007522008591208383)	(8, 0.0007522008591208383)	(9, 0.0007522008591208383)	(10, 0.0007522008591208383)	(15, 0.0007951837653563148)	(20, 0.0008274209450329223)	(25, 0.001235758554269949)	(30, 0.003105514975513176)	(35, 0.006748316278969807)	(40, 0.012282365456787403)	(45, 0.016548418900658446)	(50, 0.02086820097732383)	(55, 0.023909241593483795)	(60, 0.026316284342670478)	(65, 0.027433839904792867)	(70, 0.029056444615182097)	(75, 0.03179660488769373)	(80, 0.035095542941266544)	(85, 0.03935085065857871)	(90, 0.04605618403131305)	(95, 0.052793754583723984)	(100, 0.0625293828460594)	(105, 0.07351151538922365)	(110, 0.08635265862707225)	(115, 0.10196619931710908)	(120, 0.1186650583895917)	(125, 0.13594418669625324)	(130, 0.15192308208929162)	(135, 0.20031108878387927)	(140, 0.2580586233112419)
29R_S28_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.030195491630422226)	(4, 0.03830851518236841)	(5, 0.26047641178698744)	(6, 0.26584927506642203)	(7, 0.27589652939896464)	(8, 0.29308969189315526)	(9, 0.3080799804427777)	(10, 0.35113810676416624)	(15, 0.4445614534669744)	(20, 0.4751222998003981)	(25, 0.49568962043407366)	(30, 0.5151716226853034)	(35, 0.5222638022141568)	(40, 0.5250361996663452)	(45, 0.5265191099314691)	(50, 0.5280450031028285)	(55, 0.5292055415711865)	(60, 0.5300007253365427)	(65, 0.5309033663674877)	(70, 0.5326226826169067)	(75, 0.5346643706630918)	(80, 0.5375442253808688)	(85, 0.5404885544579989)	(90, 0.5435940694335122)	(95, 0.5482039861272672)	(100, 0.557563513960042)	(105, 0.5733704777281385)	(110, 0.6006753689142249)	(115, 0.6448510507977359)	(120, 0.7003312370211772)	(125, 0.7664711839910165)	(130, 0.8296345647040493)	(135, 0.8839004838263383)	(140, 0.9103242254345975)
29R_S28_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 0.0001611858983830368)	(3, 0.0001611858983830368)	(4, 0.0001611858983830368)	(5, 0.0001611858983830368)	(6, 0.0001611858983830368)	(7, 0.0001611858983830368)	(8, 0.0001611858983830368)	(9, 0.0001611858983830368)	(10, 0.0001611858983830368)	(15, 0.0001611858983830368)	(20, 0.0001611858983830368)	(25, 0.0006984722263264928)	(30, 0.0024715171085398975)	(35, 0.004824831224932234)	(40, 0.007167399614765703)	(45, 0.009348782106216135)	(50, 0.011637621863255256)	(55, 0.014076901792118545)	(60, 0.015871438127449688)	(65, 0.01707495950204303)	(70, 0.018568615493725838)	(75, 0.020696269352381925)	(80, 0.02297436338286218)	(85, 0.02711146810802679)	(90, 0.03255955147337344)	(95, 0.03960874809599158)	(100, 0.049150953280267355)	(105, 0.06009010291719612)	(110, 0.07369419274072442)	(115, 0.0909948125005037)	(120, 0.10608181258915597)	(125, 0.124059413122144)	(130, 0.14132779570224666)	(135, 0.17463954803474097)	(140, 0.20717760805499663)
29R_S28_R2 - polya	(1, 0.0002149145311773824)	(2, 0.0004835576951491104)	(3, 0.0004835576951491104)	(4, 0.0008596581247095296)	(5, 0.0015044017182416767)	(6, 0.0024715171085398975)	(7, 0.003975918826781574)	(8, 0.004889305584285449)	(9, 0.005963878240172362)	(10, 0.012099688105286627)	(15, 0.024940831343135222)	(20, 0.03856641261978127)	(25, 0.05256809432598773)	(30, 0.06839654954720195)	(35, 0.08738424837672368)	(40, 0.10899390448660948)	(45, 0.1323766054787087)	(50, 0.16134708428141983)	(55, 0.20488876829795752)	(60, 0.2528469459301904)	(65, 0.29508839703310497)	(70, 0.3307749549351092)	(75, 0.35556534610642027)	(80, 0.374144707326705)	(85, 0.39083282067262876)	(90, 0.4027820686060912)	(95, 0.4153545686799681)	(100, 0.42780886576169747)	(105, 0.44110132951501846)	(110, 0.45566178900228616)	(115, 0.4712430925126464)	(120, 0.4855349088359423)	(125, 0.5023519709005725)	(130, 0.5167512444894571)	(135, 0.5303445885864265)	(140, 0.5377161570058108)
29R_S28_R2 - polyg	(1, 0.642379533689196)	(2, 1.4066156065559678)	(3, 1.4345544956090275)	(4, 1.4405721024819942)	(5, 1.4843609382093859)	(6, 1.4944081925419286)	(7, 1.5139654148790702)	(8, 1.5435698915487548)	(9, 1.5750548703662413)	(10, 1.6525530503088053)	(15, 1.7398728243261758)	(20, 1.780491670718701)	(25, 1.8141043033948439)	(30, 1.855872942529168)	(35, 1.9097412697687788)	(40, 1.931619569042636)	(45, 1.951681840528045)	(50, 1.9732162765520187)	(55, 1.9964163001926174)	(60, 2.018165650747768)	(65, 2.037497212827174)	(70, 2.0602996445850943)	(75, 2.0885609054349197)	(80, 2.121378354345706)	(85, 2.1507894079373306)	(90, 2.1837680427465003)	(95, 2.220916019460511)	(100, 2.259009620111702)	(105, 2.308837554165178)	(110, 2.386797800349773)	(115, 2.524654726373505)	(120, 2.6429329386069775)	(125, 2.7877638411674157)	(130, 2.9743418914090602)	(135, 3.173965253693172)	(140, 3.308716664741391)
2R_S8_R1 - nextera_transposase_sequence	(1, 0.0)	(2, 0.00014955872697605715)	(3, 0.00014955872697605715)	(4, 0.00014955872697605715)	(5, 0.00014955872697605715)	(6, 0.00014955872697605715)	(7, 0.00014955872697605715)	(8, 0.00014955872697605715)	(9, 0.00014955872697605715)	(10, 0.00014955872697605715)	(15, 0.00016451459967366288)	(20, 0.00017448518147206667)	(25, 0.00028914687215371047)	(30, 0.00083752887106592)	(35, 0.002188542704749636)	(40, 0.004905526244814674)	(45, 0.007034245458773888)	(50, 0.010528934379114422)	(55, 0.014661740534552803)	(60, 0.01756317983788831)	(65, 0.018914193671572026)	(70, 0.020265207505255744)	(75, 0.021586309593544246)	(80, 0.023410926062652146)	(85, 0.02632732123868526)	(90, 0.030001480631397064)	(95, 0.03456800709506601)	(100, 0.040859444209858806)	(105, 0.04834735114046007)	(110, 0.056702698687522465)	(115, 0.06703222143066881)	(120, 0.08031802167704188)	(125, 0.09649030535405287)	(130, 0.11466667597254303)	(135, 0.16678290703279972)	(140, 0.22309176773928524)
2R_S8_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.025375130676937696)	(4, 0.031008509393035847)	(5, 0.09217802872624321)	(6, 0.09833486298675757)	(7, 0.10384360943037568)	(8, 0.11722911549473279)	(9, 0.11892411440046144)	(10, 0.13459786898755222)	(15, 0.1739667112185497)	(20, 0.18682377644759138)	(25, 0.19639553497405904)	(30, 0.20560336726488498)	(35, 0.2153845080091191)	(40, 0.21847538836662425)	(45, 0.21921321141970615)	(50, 0.2195671670735495)	(55, 0.22014546081785688)	(60, 0.22081847508924915)	(65, 0.22177066565099673)	(70, 0.22278766499443395)	(75, 0.22391932602855275)	(80, 0.2256392513887774)	(85, 0.22818673503826958)	(90, 0.2295527047446509)	(95, 0.23145210057724683)	(100, 0.23495676007938576)	(105, 0.2410039179401177)	(110, 0.2533973511155336)	(115, 0.2708109722264459)	(120, 0.29455092748844536)	(125, 0.33437841648216937)	(130, 0.3808512982445295)	(135, 0.4179967007344829)	(140, 0.4350164838643582)
2R_S8_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 4.985290899201905e-05)	(3, 4.985290899201905e-05)	(4, 4.985290899201905e-05)	(5, 4.985290899201905e-05)	(6, 7.477936348802857e-05)	(7, 7.477936348802857e-05)	(8, 7.477936348802857e-05)	(9, 7.477936348802857e-05)	(10, 7.477936348802857e-05)	(15, 7.477936348802857e-05)	(20, 7.477936348802857e-05)	(25, 0.00016949989057286476)	(30, 0.000633131944198642)	(35, 0.0013410432518853124)	(40, 0.001984145777882358)	(45, 0.002582380685786587)	(50, 0.003474747756743728)	(55, 0.004651276408955378)	(60, 0.005523702316315711)	(65, 0.005997304951739892)	(70, 0.006570613405148111)	(75, 0.007298465876431589)	(80, 0.008679391455510516)	(85, 0.011037434050833017)	(90, 0.013619814736619603)	(95, 0.017333856456525024)	(100, 0.022513573700795802)	(105, 0.029517907414174475)	(110, 0.03767384332526879)	(115, 0.04629341128998889)	(120, 0.0565282135060504)	(125, 0.068542764573127)	(130, 0.08194821180108092)	(135, 0.18253642627427774)	(140, 0.3407446329604502)
2R_S8_R2 - polya	(1, 4.985290899201905e-05)	(2, 0.00017448518147206667)	(3, 0.0005733084534082191)	(4, 0.0008724259073603334)	(5, 0.0013460285427845144)	(6, 0.0023680131771209047)	(7, 0.0034398507204493143)	(8, 0.004237497264321619)	(9, 0.005508746443618105)	(10, 0.009227773454422727)	(15, 0.017413621110912252)	(20, 0.02646192409296371)	(25, 0.03501169798509498)	(30, 0.04260429602457948)	(35, 0.05126873160739239)	(40, 0.059758682008733244)	(45, 0.07001342538839155)	(50, 0.08285054945383645)	(55, 0.09914248011242828)	(60, 0.11607252800611793)	(65, 0.13185595899299118)	(70, 0.14601418514672457)	(75, 0.15885629450306868)	(80, 0.1698289197722121)	(85, 0.17917634020821568)	(90, 0.18656952661173204)	(95, 0.19306536065339217)	(100, 0.19991515034889557)	(105, 0.20640599909965646)	(110, 0.21414317057521778)	(115, 0.2221994006683281)	(120, 0.23020577785244636)	(125, 0.23802769927329415)	(130, 0.24617864989348925)	(135, 0.2546536444221325)	(140, 0.2593597590309791)
2R_S8_R2 - polyg	(1, 0.4786377792323749)	(2, 0.7746144999179919)	(3, 0.7943562518788315)	(4, 0.7987433078701291)	(5, 0.8149953562015274)	(6, 0.8205041026451455)	(7, 0.829726890808669)	(8, 0.8391740170626566)	(9, 0.8471754089558757)	(10, 0.8727898335959751)	(15, 0.8999995513238191)	(20, 0.9186395539959351)	(25, 0.9326681625862892)	(30, 0.9551418539598913)	(35, 0.9929702413030354)	(40, 1.003658704990924)	(45, 1.0123380964464348)	(50, 1.0230465012979206)	(55, 1.0364569338167735)	(60, 1.0466917360328352)	(65, 1.0564529356134724)	(70, 1.066737590738526)	(75, 1.0834931534507435)	(80, 1.0997950546911337)	(85, 1.115030103679095)	(90, 1.134263355968216)	(95, 1.151058801007627)	(100, 1.1706609648232889)	(105, 1.200193828110161)	(110, 1.234811688114219)	(115, 1.3040424228314358)	(120, 1.3690456308661296)	(125, 1.4443035822804815)	(130, 1.5432217243024455)	(135, 1.6550268432988466)	(140, 1.7146658783259991)
30R_S29_R1 - nextera_transposase_sequence	(1, 0.0)	(2, 0.0008989918448596931)	(3, 0.0009418009803292023)	(4, 0.0009418009803292023)	(5, 0.0009418009803292023)	(6, 0.0009418009803292023)	(7, 0.0009418009803292023)	(8, 0.0009418009803292023)	(9, 0.0009418009803292023)	(10, 0.0009418009803292023)	(15, 0.0009418009803292023)	(20, 0.0009418009803292023)	(25, 0.001275712236991374)	(30, 0.002679851880391275)	(35, 0.006481303110083691)	(40, 0.011198869838823605)	(45, 0.01602774031978424)	(50, 0.01974357327853764)	(55, 0.02303131488259595)	(60, 0.026293371005372546)	(65, 0.02780881440099317)	(70, 0.029401314240458915)	(75, 0.032132537083413605)	(80, 0.03543740234165971)	(85, 0.04120807380294955)	(90, 0.04881953808942829)	(95, 0.0563539459320619)	(100, 0.06762131038763672)	(105, 0.08151715576103939)	(110, 0.09653460048374322)	(115, 0.1127078918641238)	(120, 0.13334189516042722)	(125, 0.15657013206618292)	(130, 0.17847984759947774)	(135, 0.2436011044756951)	(140, 0.3180718765384533)
30R_S29_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.02919583039020527)	(4, 0.039855305122113056)	(5, 0.31768659431922774)	(6, 0.32774674115456237)	(7, 0.34016139044072)	(8, 0.3619512403947002)	(9, 0.3731672338877116)	(10, 0.40773989169288727)	(15, 0.4903786468032278)	(20, 0.5152935636464822)	(25, 0.5315011023352383)	(30, 0.54809392324322)	(35, 0.5520066782251332)	(40, 0.5528971082428991)	(45, 0.5537532909522893)	(50, 0.5544039898114258)	(55, 0.5547978338577453)	(60, 0.5552944198291916)	(65, 0.5558509385902951)	(70, 0.5567242449538732)	(75, 0.5578800916115499)	(80, 0.5594640296239217)	(85, 0.5615188681264582)	(90, 0.5643699565487275)	(95, 0.5683683298015796)	(100, 0.5765448746762558)	(105, 0.5937198998266229)	(110, 0.6221366039512832)	(115, 0.6594233609452257)	(120, 0.6996896337678461)	(125, 0.7451871829448404)	(130, 0.7951625676919455)	(135, 0.8359853592756694)	(140, 0.8551980992743852)
30R_S29_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 0.00025685481281705514)	(3, 0.00025685481281705514)	(4, 0.00025685481281705514)	(5, 0.00025685481281705514)	(6, 0.00025685481281705514)	(7, 0.00025685481281705514)	(8, 0.00025685481281705514)	(9, 0.00025685481281705514)	(10, 0.00025685481281705514)	(15, 0.000265416639910957)	(20, 0.0002996639482865644)	(25, 0.000907553671953595)	(30, 0.0029024593848327234)	(35, 0.004991545195744772)	(40, 0.0071320019692202325)	(45, 0.008536141612620134)	(50, 0.010025899526959054)	(55, 0.011524219268391875)	(60, 0.01276568419700764)	(65, 0.014229756630064854)	(70, 0.015813694642436694)	(75, 0.0176972966030951)	(80, 0.020282968385453456)	(85, 0.02486354588069094)	(90, 0.03181574948093923)	(95, 0.038845009525032635)	(100, 0.049547293392409944)	(105, 0.06228729210813588)	(110, 0.07593484449581542)	(115, 0.09112352576039728)	(120, 0.10778484128513025)	(125, 0.12722875061538133)	(130, 0.14379588604208138)	(135, 0.1791305464586143)	(140, 0.21199083884500952)
30R_S29_R2 - polya	(1, 0.00017123654187803678)	(2, 0.0005137096256341103)	(3, 0.0008133735739206747)	(4, 0.0009846101157987115)	(5, 0.0017551745542498769)	(6, 0.002568548128170552)	(7, 0.0038956313277253365)	(8, 0.004751814037115521)	(9, 0.006292942914017851)	(10, 0.011721141291551617)	(15, 0.022517605256961837)	(20, 0.03548877330422312)	(25, 0.0488794708790856)	(30, 0.06252702326676514)	(35, 0.07977054303388342)	(40, 0.10133778548342216)	(45, 0.12452321325370833)	(50, 0.15202380187932105)	(55, 0.18514094907853337)	(60, 0.2176245210727969)	(65, 0.2512468160705495)	(70, 0.28342216228943257)	(75, 0.3032256683576275)	(80, 0.3174383013335046)	(85, 0.33064920053939506)	(90, 0.340777841991481)	(95, 0.3511633382563839)	(100, 0.3631670198420343)	(105, 0.3750080267129005)	(110, 0.38863845544639225)	(115, 0.4015839380123718)	(120, 0.41349343949998935)	(125, 0.4256597958004238)	(130, 0.4366874290973694)	(135, 0.4475010167169674)	(140, 0.45390526338320597)
30R_S29_R2 - polyg	(1, 0.793981035552987)	(2, 1.3403540315503328)	(3, 1.3672381686251847)	(4, 1.373060211049038)	(5, 1.4116312421070656)	(6, 1.4221194802970953)	(7, 1.439671225839594)	(8, 1.4616751214709218)	(9, 1.4864188017722981)	(10, 1.5528328945396948)	(15, 1.6265159785098142)	(20, 1.6651212568762177)	(25, 1.6917913482737217)	(30, 1.7233074338063745)	(35, 1.7661251311029773)	(40, 1.7823926025813908)	(45, 1.797547036537597)	(50, 1.813583338684475)	(55, 1.8314604336565423)	(60, 1.8470686444487252)	(65, 1.8619234144566452)	(70, 1.878130953145401)	(75, 1.8984824161476055)	(80, 1.9227808814400995)	(85, 1.9446049787024549)	(90, 1.968946253130418)	(95, 1.993826922665297)	(100, 2.0246238147220614)	(105, 2.0747019413942938)	(110, 2.1564074573513987)	(115, 2.3174383013335045)	(120, 2.4304972281084787)	(125, 2.5456966116569277)	(130, 2.68800273978467)	(135, 2.8444016353089747)	(140, 2.9730944583574135)
31R_S30_R1 - nextera_transposase_sequence	(1, 0.0)	(2, 0.00014008676040027458)	(3, 0.0001867823472003661)	(4, 0.0001867823472003661)	(5, 0.0001867823472003661)	(6, 0.0001867823472003661)	(7, 0.0001867823472003661)	(8, 0.0001867823472003661)	(9, 0.0001867823472003661)	(10, 0.0001867823472003661)	(15, 0.0001867823472003661)	(20, 0.0001867823472003661)	(25, 0.000336208224960659)	(30, 0.0008218423276816109)	(35, 0.0018117887678435513)	(40, 0.0032266650478863243)	(45, 0.004786297647009381)	(50, 0.006252539072532254)	(55, 0.007737458732775165)	(60, 0.00952123014853866)	(65, 0.010441133208500463)	(70, 0.011258305977502065)	(75, 0.01233697403258418)	(80, 0.013896606631707237)	(85, 0.01706723697543345)	(90, 0.021017683618721195)	(95, 0.025425747012649835)	(100, 0.03199581607542271)	(105, 0.03900015409543644)	(110, 0.047209238254892524)	(115, 0.05699663324819171)	(120, 0.06888532964749501)	(125, 0.08131569485367937)	(130, 0.09379275564666383)	(135, 0.13062623451457603)	(140, 0.17249349763953808)
31R_S30_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.008358510037216382)	(4, 0.010179637922419951)	(5, 0.07139755221733994)	(6, 0.07401250507814507)	(7, 0.08061993061035802)	(8, 0.0869938782085705)	(9, 0.09236387069058104)	(10, 0.1078574663908514)	(15, 0.14115141977931664)	(20, 0.15481921803570345)	(25, 0.1691967892114516)	(30, 0.1809127119395946)	(35, 0.18653019103164561)	(40, 0.19197022689385626)	(45, 0.19409487609326043)	(50, 0.1944917885810612)	(55, 0.19475328386714172)	(60, 0.19524358752854268)	(65, 0.1956731869271035)	(70, 0.19645300322666506)	(75, 0.19908663432219023)	(80, 0.20505899987392193)	(85, 0.21165241673009483)	(90, 0.21638267967294414)	(95, 0.2262027615770034)	(100, 0.23627966920846308)	(105, 0.24440470131167907)	(110, 0.2549765821632198)	(115, 0.2702647172815697)	(120, 0.29061932356772957)	(125, 0.3162271833688998)	(130, 0.3444359873548351)	(135, 0.36797990221944127)	(140, 0.3773937325183397)
31R_S30_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 4.669558680009152e-05)	(3, 4.669558680009152e-05)	(4, 4.669558680009152e-05)	(5, 4.669558680009152e-05)	(6, 4.669558680009152e-05)	(7, 7.004338020013729e-05)	(8, 7.004338020013729e-05)	(9, 7.004338020013729e-05)	(10, 7.004338020013729e-05)	(15, 7.004338020013729e-05)	(20, 7.004338020013729e-05)	(25, 0.00021013014060041187)	(30, 0.0006070426284011897)	(35, 0.001064659379042087)	(40, 0.001737075828963405)	(45, 0.002213370814324338)	(50, 0.002815743884045519)	(55, 0.0033900996016866447)	(60, 0.004062516051607962)	(65, 0.004557489271688933)	(70, 0.005131844989330059)	(75, 0.005888313495491541)	(80, 0.006836233907533398)	(85, 0.008657361792736969)	(90, 0.011248966860142049)	(95, 0.014181449711187797)	(100, 0.01855682619435637)	(105, 0.023543914864606143)	(110, 0.029576984679177975)	(115, 0.036333836089151215)	(120, 0.04328680896368485)	(125, 0.05228037898138247)	(130, 0.06028867211759816)	(135, 0.08358976993084384)	(140, 0.10891745621121347)
31R_S30_R2 - polya	(1, 9.339117360018304e-05)	(2, 0.00028017352080054916)	(3, 0.0003035213142005949)	(4, 0.0004436080746008695)	(5, 0.0007704771822015102)	(6, 0.0012374330502024254)	(7, 0.002031258025803981)	(8, 0.002451518307004805)	(9, 0.0035955601836070473)	(10, 0.007443276535934589)	(15, 0.015764430103710897)	(20, 0.025874024645930714)	(25, 0.03710898283003273)	(30, 0.048698827473815445)	(35, 0.06132064458588019)	(40, 0.07390043566982485)	(45, 0.08709660849953071)	(50, 0.10047956367643693)	(55, 0.1157676987947869)	(60, 0.13256410136677982)	(65, 0.148463948672211)	(70, 0.16302363263647954)	(75, 0.17499638109202298)	(80, 0.1846623675596419)	(85, 0.19332906846973893)	(90, 0.20118793572819432)	(95, 0.20890671622624946)	(100, 0.21729791317422592)	(105, 0.2254042670427218)	(110, 0.2347433844027401)	(115, 0.24308321620523646)	(120, 0.25201141240141395)	(125, 0.26074815669171103)	(130, 0.2681820941102856)	(135, 0.2747194762622984)	(140, 0.27753522014634396)
31R_S30_R2 - polyg	(1, 0.4620061358001055)	(2, 1.1946598926935414)	(3, 1.2071976577493662)	(4, 1.2108399135197732)	(5, 1.2273701512470057)	(6, 1.2337440988452182)	(7, 1.2447175617432396)	(8, 1.2580491517746657)	(9, 1.2753498666840997)	(10, 1.3211208808655495)	(15, 1.369922438630325)	(20, 1.3939566571563322)	(25, 1.4141665071234117)	(30, 1.4350907995685325)	(35, 1.4595592870517808)	(40, 1.4734932501529279)	(45, 1.4868855444471945)	(50, 1.49992762184046)	(55, 1.5137028199464868)	(60, 1.5254794469374697)	(65, 1.5358552063244502)	(70, 1.5477812591931936)	(75, 1.56129029245446)	(80, 1.5774142785765317)	(85, 1.5917544932828398)	(90, 1.6082567136579922)	(95, 1.6242826390477834)	(100, 1.6413825629339769)	(105, 1.6626944287495387)	(110, 1.6906370678907137)	(115, 1.7421002741030946)	(120, 1.7830382950507349)	(125, 1.828963404668625)	(130, 1.8885703212189415)	(135, 1.9477990035161779)	(140, 1.9850994382520908)
32R_S31_R1 - nextera_transposase_sequence	(1, 0.0)	(2, 0.00021190443816187027)	(3, 0.00021190443816187027)	(4, 0.00021190443816187027)	(5, 0.00021190443816187027)	(6, 0.00021190443816187027)	(7, 0.00021190443816187027)	(8, 0.00021190443816187027)	(9, 0.00021190443816187027)	(10, 0.0002119044381618703)	(15, 0.0002119044381618703)	(20, 0.000247221844522182)	(25, 0.000536824576676738)	(30, 0.0015751563236699024)	(35, 0.003552931079847359)	(40, 0.006018086043797116)	(45, 0.008659828039548432)	(50, 0.01197260075614567)	(55, 0.014706168008433797)	(60, 0.017785845843052976)	(65, 0.019353938685450815)	(70, 0.020469968726436673)	(75, 0.021614252692510768)	(80, 0.023351869085438105)	(85, 0.02626908685079985)	(90, 0.029963287556088458)	(95, 0.034434471201303926)	(100, 0.04065033472071878)	(105, 0.04800341872493567)	(110, 0.056903405127734216)	(115, 0.06790830894960735)	(120, 0.07995860799974572)	(125, 0.09371826951772315)	(130, 0.10676451942722229)	(135, 0.1492654862412214)	(140, 0.20219215141278454)
32R_S31_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.024086471137732587)	(4, 0.030973365377993372)	(5, 0.19802469746226778)	(6, 0.20367548247991765)	(7, 0.21522427435973956)	(8, 0.23111710722187984)	(9, 0.24443176941971737)	(10, 0.2829348058337292)	(15, 0.3676188828044846)	(20, 0.39857105773866175)	(25, 0.4140612721682945)	(30, 0.4268249828269111)	(35, 0.43158576920428116)	(40, 0.4333657664848409)	(45, 0.43455949481981937)	(50, 0.4356755248608053)	(55, 0.43636774602546735)	(60, 0.4368198088268794)	(65, 0.4372859985908355)	(70, 0.43796409279295345)	(75, 0.4388258375081451)	(80, 0.4397723439986014)	(85, 0.4410649610713889)	(90, 0.4427460696141397)	(95, 0.44512646280282475)	(100, 0.45127875499079095)	(105, 0.46404246564940765)	(110, 0.4840744985369764)	(115, 0.5151326256902345)	(120, 0.5609039843331985)	(125, 0.6167831846764837)	(130, 0.6768792833391901)	(135, 0.7261753191369131)	(140, 0.747563540428718)
32R_S31_R2 - nextera_transposase_sequence	(1, 0.0)	(2, 7.063481272062343e-05)	(3, 7.063481272062343e-05)	(4, 7.063481272062343e-05)	(5, 7.063481272062343e-05)	(6, 7.063481272062343e-05)	(7, 7.063481272062343e-05)	(8, 7.063481272062343e-05)	(9, 7.063481272062343e-05)	(10, 7.063481272062343e-05)	(15, 7.063481272062343e-05)	(20, 7.063481272062343e-05)	(25, 0.0003602375448751795)	(30, 0.001624600692574339)	(35, 0.002966662134266184)	(40, 0.0045065010515757745)	(45, 0.0059474512310764924)	(50, 0.00793228946852601)	(55, 0.009768794599262219)	(60, 0.011195617816218814)	(65, 0.012622441033175405)	(70, 0.013794978924337755)	(75, 0.014677914083345548)	(80, 0.01609767381903008)	(85, 0.018386241751178277)	(90, 0.021755522317952015)	(95, 0.02610662678154242)	(100, 0.03193399883099385)	(105, 0.0387714487023502)	(110, 0.04802460916875186)	(115, 0.057503801035859524)	(120, 0.0672796591163938)	(125, 0.07865892744568623)	(130, 0.08974859304282412)	(135, 0.12306703420314218)	(140, 0.1586104719641599)
32R_S31_R2 - polya	(1, 0.00017658703180155856)	(2, 0.00017658703180155856)	(3, 0.0003178566572428054)	(4, 0.000741665533566546)	(5, 0.001342061441691845)	(6, 0.002083726975258391)	(7, 0.0027547576961043136)	(8, 0.0033904710105899243)	(9, 0.004096819137796159)	(10, 0.007734511992908265)	(15, 0.014903945484051542)	(20, 0.024298375575894458)	(25, 0.034060106693884616)	(30, 0.04416088491293376)	(35, 0.05472078941466696)	(40, 0.06456728230792186)	(45, 0.07571345575523625)	(50, 0.09030660806331704)	(55, 0.1106494341268566)	(60, 0.13343622471052968)	(65, 0.15585571426805558)	(70, 0.17470108230191791)	(75, 0.18854550559516012)	(80, 0.20039802716968072)	(85, 0.21077428115834032)	(90, 0.21816974605018954)	(95, 0.22537449694769318)	(100, 0.23342686559784426)	(105, 0.24147217076672325)	(110, 0.2504851728698748)	(115, 0.2593003974974086)	(120, 0.26774125761752304)	(125, 0.2766059266139613)	(130, 0.2849902788838993)	(135, 0.29325455197221223)	(140, 0.2977257356174277)
32R_S31_R2 - polyg	(1, 0.43496917673359903)	(2, 1.1134871877279076)	(3, 1.1327704916006378)	(4, 1.137785563303802)	(5, 1.1729263826323122)	(6, 1.1842632700739724)	(7, 1.202239829911371)	(8, 1.227844949522597)	(9, 1.2563460964553685)	(10, 1.3251090866388955)	(15, 1.402680237968684)	(20, 1.438258993136062)	(25, 1.465679427434208)	(30, 1.4976911245591946)	(35, 1.5388359029689578)	(40, 1.5556823058028264)	(45, 1.57309378713846)	(50, 1.592002726503771)	(55, 1.6127834884061785)	(60, 1.6302797315170767)	(65, 1.645480343214555)	(70, 1.6628141262561957)	(75, 1.6865615502928697)	(80, 1.7143634125797067)	(85, 1.7412046414135438)	(90, 1.7689217419251164)	(95, 1.8024379605610523)	(100, 1.833757436521377)	(105, 1.8705440469862775)	(110, 1.9216412705083765)	(115, 2.014405970054371)	(120, 2.0908610913431738)	(125, 2.1844875356043603)	(130, 2.3058381438583915)	(135, 2.438306671634648)	(140, 2.530350896090893)
