Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
82R_S80_R2	(1.0, 6.9047021608696575)	(2.0, 1.6182766030375102)	(3.0, 0.9571706255783312)	(4.0, 0.7118429855972254)	(5.0, 0.5529758842842721)	(6.0, 0.4872471725246382)	(7.0, 0.45598196688826254)	(8.0, 0.40967433819210936)	(9.0, 0.37776928455562603)	('>10', 8.104753200263955)	('>50', 5.254132560386986)	('>100', 18.1720633307131)	('>500', 10.13491988383458)	('>1k', 25.05040250636446)	('>5k', 7.784973973945703)	('>10k+', 13.023113522963564)
84R_S81_R1	(1.0, 5.866589433837258)	(2.0, 1.9910087448324514)	(3.0, 1.1638791764073573)	(4.0, 0.8322133433146855)	(5.0, 0.6622526884140034)	(6.0, 0.5608612901840002)	(7.0, 0.5151076786975579)	(8.0, 0.47299451558498157)	(9.0, 0.4168509801993929)	('>10', 8.431949078184589)	('>50', 5.0425952859778445)	('>100', 16.890613765819833)	('>500', 9.358966730096077)	('>1k', 22.81778073784391)	('>5k', 8.410327954524362)	('>10k+', 16.56600859608171)
84R_S81_R2	(1.0, 7.005589497003449)	(2.0, 1.980234281393546)	(3.0, 1.1826179078072494)	(4.0, 0.8577868699395832)	(5.0, 0.6994523157244876)	(6.0, 0.582627332781037)	(7.0, 0.5470099091377637)	(8.0, 0.461202522282083)	(9.0, 0.4534200137424995)	('>10', 9.258112980175788)	('>50', 5.6294988468492555)	('>100', 18.681629574755434)	('>500', 9.99364203684853)	('>1k', 24.709527372813408)	('>5k', 8.720747015395268)	('>10k+', 9.236901523350632)
85R_S82_R1	(1.0, 5.6653840733686405)	(2.0, 1.8765489918261051)	(3.0, 1.0268878811875424)	(4.0, 0.7558865237172973)	(5.0, 0.6086278524396171)	(6.0, 0.5546747933625602)	(7.0, 0.4953898092930547)	(8.0, 0.39581885072230844)	(9.0, 0.38544546080904785)	('>10', 8.311996594842485)	('>50', 5.036224657242456)	('>100', 16.373454604445428)	('>500', 8.747440495011874)	('>1k', 20.0713908725723)	('>5k', 8.076227068022146)	('>10k+', 21.618601471137087)
85R_S82_R2	(1.0, 8.278508707945113)	(2.0, 1.9790359437203648)	(3.0, 1.0853455397933218)	(4.0, 0.8079228273624725)	(5.0, 0.6717033241242967)	(6.0, 0.586349000005315)	(7.0, 0.5261878424402734)	(8.0, 0.48806653399431277)	(9.0, 0.4444890040484959)	('>10', 9.493777092595044)	('>50', 5.8413325507190725)	('>100', 18.017776056266882)	('>500', 9.174801533036835)	('>1k', 20.863601018851668)	('>5k', 7.839543242501872)	('>10k+', 13.901559782594644)
86R_S83_R1	(1.0, 6.551256364449626)	(2.0, 2.03708230525946)	(3.0, 1.1017143602772104)	(4.0, 0.8157038658600851)	(5.0, 0.6739955087013997)	(6.0, 0.5584420146056995)	(7.0, 0.4849164905112836)	(8.0, 0.4416228109898452)	(9.0, 0.41141600262774874)	('>10', 8.487423709205585)	('>50', 5.1665031114672155)	('>100', 16.70837922393592)	('>500', 8.742255047296396)	('>1k', 20.075542761218294)	('>5k', 8.643628033608799)	('>10k+', 19.100118389985518)
86R_S83_R2	(1.0, 9.271584914092315)	(2.0, 1.991013539519407)	(3.0, 1.0955913027846473)	(4.0, 0.7720534656897153)	(5.0, 0.6742058622424519)	(6.0, 0.5734555211104321)	(7.0, 0.529553417134814)	(8.0, 0.4617142837381901)	(9.0, 0.44949785186727265)	('>10', 9.56961869512954)	('>50', 5.902164370074408)	('>100', 18.531076876081997)	('>500', 9.178403136265795)	('>1k', 20.28913154728568)	('>5k', 7.22202707057434)	('>10k+', 13.488908146409026)
87R_S84_R1	(1.0, 5.961083326809478)	(2.0, 2.6330371231602063)	(3.0, 1.5481507130413368)	(4.0, 0.9930501867822079)	(5.0, 0.7104305689395329)	(6.0, 0.610227832119177)	(7.0, 0.5189542265871548)	(8.0, 0.46194555848985475)	(9.0, 0.40445256883373093)	('>10', 8.301123657807077)	('>50', 5.212891099714448)	('>100', 17.411017090210798)	('>500', 9.689323388507002)	('>1k', 23.470853452481357)	('>5k', 8.122994418426392)	('>10k+', 13.950464788090205)
87R_S84_R2	(1.0, 7.989213186191322)	(2.0, 2.4930901969389043)	(3.0, 1.3956880901609663)	(4.0, 0.9154849590322663)	(5.0, 0.7042529789254268)	(6.0, 0.5718257875886524)	(7.0, 0.5029982206819306)	(8.0, 0.4348170378622906)	(9.0, 0.40006348791895363)	('>10', 9.028138519029794)	('>50', 6.111543772867977)	('>100', 20.940283363525083)	('>500', 10.847407969201459)	('>1k', 23.400427097313763)	('>5k', 8.043250293812939)	('>10k+', 6.22151503894832)
88R_S85_R1	(1.0, 5.858003489563165)	(2.0, 2.508085996083377)	(3.0, 1.7079998638924774)	(4.0, 1.293551889277069)	(5.0, 1.1172845002664267)	(6.0, 0.937172659320644)	(7.0, 0.8876098242287538)	(8.0, 0.7811421859043142)	(9.0, 0.6795546911616835)	('>10', 13.752304393032647)	('>50', 7.528697759075909)	('>100', 21.322463625145545)	('>500', 9.874034563372293)	('>1k', 20.296805566385707)	('>5k', 4.783862239074693)	('>10k+', 6.671426754215301)
88R_S85_R2	(1.0, 8.141400331729548)	(2.0, 2.7582334958393244)	(3.0, 1.8711813358124372)	(4.0, 1.5474414873426026)	(5.0, 1.2837495740052343)	(6.0, 1.1449437384000152)	(7.0, 1.0023203941530492)	(8.0, 0.891888797187998)	(9.0, 0.8576110846464575)	('>10', 16.154389671534013)	('>50', 8.425989856439932)	('>100', 22.907497829949598)	('>500', 9.795424631253379)	('>1k', 16.467925220734045)	('>5k', 3.5827350234666233)	('>10k+', 3.1672675275059547)
89R_S86_R1	(1.0, 8.403863829830636)	(2.0, 2.87163736821217)	(3.0, 1.538132357241535)	(4.0, 1.0126445406221172)	(5.0, 0.7927109661380506)	(6.0, 0.6818043412320347)	(7.0, 0.5831116040733474)	(8.0, 0.5352405303303203)	(9.0, 0.48533220713521824)	('>10', 9.15952733290615)	('>50', 5.172553094750936)	('>100', 16.179999061725407)	('>500', 8.583529520144554)	('>1k', 19.668479899849046)	('>5k', 7.432671992089977)	('>10k+', 16.898761353718662)
89R_S86_R2	(1.0, 9.960338537846816)	(2.0, 3.021008023516919)	(3.0, 1.5753035419774928)	(4.0, 1.1284840074407811)	(5.0, 0.915107120403908)	(6.0, 0.7787046665347199)	(7.0, 0.7007934888172729)	(8.0, 0.6086838268725235)	(9.0, 0.5699967080878785)	('>10', 11.37616923707809)	('>50', 6.54515003486002)	('>100', 19.647210135212195)	('>500', 9.617757390254106)	('>1k', 20.773925429992275)	('>5k', 6.132529677643442)	('>10k+', 6.648838173461566)
8R_S7_R1	(1.0, 7.56113675406304)	(2.0, 2.329443163345941)	(3.0, 1.2262419548310795)	(4.0, 0.8168361846822288)	(5.0, 0.6736563030066836)	(6.0, 0.5526293765479803)	(7.0, 0.49009620500825113)	(8.0, 0.42191877238202513)	(9.0, 0.3971515237226574)	('>10', 7.270735659656443)	('>50', 4.104012073824416)	('>100', 12.3758368557688)	('>500', 6.384054694737353)	('>1k', 16.008061293825083)	('>5k', 7.5548020430254725)	('>10k+', 31.833387141572572)
8R_S7_R2	(1.0, 8.500899384120201)	(2.0, 2.2577316993794407)	(3.0, 1.2002238222439847)	(4.0, 0.857594195255508)	(5.0, 0.6609508140808166)	(6.0, 0.5726289706258536)	(7.0, 0.5258459524527896)	(8.0, 0.4784822201807447)	(9.0, 0.4204491054922721)	('>10', 8.515860597026476)	('>50', 5.0081277986955035)	('>100', 14.933552850280785)	('>500', 7.72942746415816)	('>1k', 19.017277625332078)	('>5k', 8.587217052032067)	('>10k+', 20.733730448643257)
90R_S87_R1	(1.0, 11.895143247549282)	(2.0, 3.2006699844204975)	(3.0, 1.4294091746263653)	(4.0, 0.9432670028593697)	(5.0, 0.7473228024974651)	(6.0, 0.6034995749056903)	(7.0, 0.5274187364229301)	(8.0, 0.4745773954939445)	(9.0, 0.4298149484365422)	('>10', 8.07771567689298)	('>50', 4.556581069632897)	('>100', 13.908798399605319)	('>500', 7.606548661222094)	('>1k', 17.947591748064355)	('>5k', 7.847706257078256)	('>10k+', 19.803935320292016)
90R_S87_R2	(1.0, 13.546176837903989)	(2.0, 3.078655498083783)	(3.0, 1.447514791041358)	(4.0, 0.9312183789410862)	(5.0, 0.7027742120548942)	(6.0, 0.6261369025085445)	(7.0, 0.5571883809912267)	(8.0, 0.4877070540585406)	(9.0, 0.4645130873129325)	('>10', 9.168069282161335)	('>50', 5.372349991829049)	('>100', 16.507521075532345)	('>500', 7.954158770032323)	('>1k', 19.454755640212674)	('>5k', 6.411285086228458)	('>10k+', 13.289975011107504)
91R_S88_R1	(1.0, 10.4745858621757)	(2.0, 6.284982180067216)	(3.0, 3.7244519212680323)	(4.0, 2.110770266993602)	(5.0, 1.341757569496736)	(6.0, 0.98099703437102)	(7.0, 0.7262773532942437)	(8.0, 0.6320185680308135)	(9.0, 0.5080004059759635)	('>10', 9.434557884216416)	('>50', 5.176505775911622)	('>100', 15.900073048333471)	('>500', 7.831093233538193)	('>1k', 17.39126912602056)	('>5k', 4.290262268148576)	('>10k+', 13.19239750215783)
91R_S88_R2	(1.0, 11.982864969784895)	(2.0, 6.134027443364615)	(3.0, 3.642012112852419)	(4.0, 2.0992793429768626)	(5.0, 1.275847665721631)	(6.0, 0.9155483343679062)	(7.0, 0.7322205655400142)	(8.0, 0.6338589780863897)	(9.0, 0.5502743213326542)	('>10', 10.850635353669961)	('>50', 6.428112487361765)	('>100', 18.895386437535272)	('>500', 8.257713134483339)	('>1k', 16.135126411689107)	('>5k', 5.090123653579806)	('>10k+', 6.376968787653291)
92R_S89_R1	(1.0, 4.75623542601165)	(2.0, 1.477373771058228)	(3.0, 0.8029897579245148)	(4.0, 0.5800446636638706)	(5.0, 0.48402325389292744)	(6.0, 0.39650374384008263)	(7.0, 0.3543424358618031)	(8.0, 0.32773605209440665)	(9.0, 0.3195094997315076)	('>10', 6.002138860954503)	('>50', 3.5159722901083414)	('>100', 11.432460163775675)	('>500', 6.59282744674827)	('>1k', 17.783302150015867)	('>5k', 8.489155624363383)	('>10k+', 36.685384859954944)
92R_S89_R2	(1.0, 6.132350631101492)	(2.0, 1.508986349077406)	(3.0, 0.8365674908666326)	(4.0, 0.6336804390719789)	(5.0, 0.501718480366947)	(6.0, 0.44335034308974713)	(7.0, 0.39926993899981444)	(8.0, 0.3505947034233401)	(9.0, 0.34068939529199843)	('>10', 6.774966206308718)	('>50', 4.156130909098043)	('>100', 13.762542012622344)	('>500', 7.234957651277092)	('>1k', 21.88398223200958)	('>5k', 9.76584548279836)	('>10k+', 25.274367734596492)
93R_S90_R1	(1.0, 5.509828538817079)	(2.0, 1.957578365387369)	(3.0, 1.1587270478229188)	(4.0, 0.817931485721163)	(5.0, 0.6641813544204809)	(6.0, 0.5869815831213357)	(7.0, 0.4973574283435472)	(8.0, 0.46241019714806386)	(9.0, 0.40587104449569394)	('>10', 8.244717331325601)	('>50', 4.746381458672002)	('>100', 15.266659117599032)	('>500', 7.8501179366117375)	('>1k', 20.060735207435496)	('>5k', 8.054847271680275)	('>10k+', 23.71567463139819)
93R_S90_R2	(1.0, 6.676262909757696)	(2.0, 1.9521026328920523)	(3.0, 1.1234534819912456)	(4.0, 0.8471527038145663)	(5.0, 0.7013792811730408)	(6.0, 0.637607409433333)	(7.0, 0.5514658064578715)	(8.0, 0.49757102282857196)	(9.0, 0.4777536159871172)	('>10', 9.287214424365033)	('>50', 5.596722507648402)	('>100', 17.89323023289985)	('>500', 9.175256932462483)	('>1k', 23.178480794375663)	('>5k', 8.560745728846422)	('>10k+', 12.843600515066647)
94R_S91_R1	(1.0, 9.036684387790988)	(2.0, 4.0944464258190765)	(3.0, 2.0930240523491546)	(4.0, 1.2310905437117838)	(5.0, 0.8348642293684184)	(6.0, 0.666368795036933)	(7.0, 0.5601134457628255)	(8.0, 0.4718706678342376)	(9.0, 0.43543954034762816)	('>10', 7.830550666044163)	('>50', 4.313133826175171)	('>100', 13.267276357011493)	('>500', 7.198086780432556)	('>1k', 18.077451862854566)	('>5k', 7.214806649272101)	('>10k+', 22.674791770188897)
94R_S91_R2	(1.0, 10.867025878925075)	(2.0, 4.103171959398528)	(3.0, 2.099654941110207)	(4.0, 1.2458531607664534)	(5.0, 0.8584546200292822)	(6.0, 0.6736137748857893)	(7.0, 0.5439004318082452)	(8.0, 0.4700246288802913)	(9.0, 0.42312858914859774)	('>10', 8.246350907785981)	('>50', 4.8787475317136275)	('>100', 15.230768377020215)	('>500', 7.7848656755262535)	('>1k', 18.206921156562714)	('>5k', 7.696393101749996)	('>10k+', 16.671125264688733)
95R_S92_R1	(1.0, 6.883933375659014)	(2.0, 2.1998447118954987)	(3.0, 1.1505655802164232)	(4.0, 0.8453357539363253)	(5.0, 0.6809607894507691)	(6.0, 0.6069705942172795)	(7.0, 0.519657355112301)	(8.0, 0.4586161197673796)	(9.0, 0.43960095419671275)	('>10', 8.806307565439043)	('>50', 5.056549487175149)	('>100', 16.38186517701658)	('>500', 8.562791894376355)	('>1k', 20.633786690095597)	('>5k', 8.536551483370134)	('>10k+', 18.23666246807544)
95R_S92_R2	(1.0, 8.196684579088252)	(2.0, 2.1895844567870584)	(3.0, 1.24292000861945)	(4.0, 0.8580217092177554)	(5.0, 0.720502040550264)	(6.0, 0.6567935984959633)	(7.0, 0.594604271471972)	(8.0, 0.505607092071315)	(9.0, 0.47753632610875085)	('>10', 9.426523383652627)	('>50', 5.377199237581457)	('>100', 16.899524563642114)	('>500', 8.783412341152658)	('>1k', 20.81850007573005)	('>5k', 8.287568946825253)	('>10k+', 14.965017369005029)
96R_S93_R1	(1.0, 9.052576633181268)	(2.0, 3.3658125412178928)	(3.0, 2.085059388416647)	(4.0, 1.504788946049635)	(5.0, 1.2877370547821243)	(6.0, 1.1227793235309753)	(7.0, 0.9797391017038637)	(8.0, 0.8669536876064807)	(9.0, 0.7875310545357608)	('>10', 15.383774202436346)	('>50', 7.993119925536273)	('>100', 20.641751962042346)	('>500', 8.862434150467841)	('>1k', 16.659715097630407)	('>5k', 4.884123757456155)	('>10k+', 4.522103173406067)
96R_S93_R2	(1.0, 11.61418304221562)	(2.0, 3.53977195819312)	(3.0, 2.3381037803949525)	(4.0, 1.7783964663150549)	(5.0, 1.517668918492773)	(6.0, 1.2713140310473972)	(7.0, 1.1698449253392331)	(8.0, 1.083459653757944)	(9.0, 1.005323032466819)	('>10', 18.554091014653864)	('>50', 8.873947255118637)	('>100', 21.35418380893489)	('>500', 8.627214509891619)	('>1k', 13.727104041453755)	('>5k', 2.870312141278888)	('>10k+', 0.6750814204453807)
9R_S9_R1	(1.0, 3.5030202133228507)	(2.0, 1.2590821528324514)	(3.0, 0.8179855202304005)	(4.0, 0.6195295885951666)	(5.0, 0.5184962075148212)	(6.0, 0.45065047089242066)	(7.0, 0.4004772919511034)	(8.0, 0.3678251703972535)	(9.0, 0.3378437409298142)	('>10', 6.785700713893289)	('>50', 4.076375457710657)	('>100', 13.674173922845148)	('>500', 7.884329828014781)	('>1k', 21.915882826004463)	('>5k', 9.18347153972313)	('>10k+', 28.20515535514228)
9R_S9_R2	(1.0, 5.180610390878133)	(2.0, 1.287728998674585)	(3.0, 0.8260321097573917)	(4.0, 0.6355494995067609)	(5.0, 0.5360275648663883)	(6.0, 0.44890533075238526)	(7.0, 0.3988783815100142)	(8.0, 0.3740650404232936)	(9.0, 0.3378215054062981)	('>10', 7.075576137602647)	('>50', 4.559391153600679)	('>100', 15.836683786452054)	('>500', 9.337633079800014)	('>1k', 25.174889702406126)	('>5k', 10.662700599180633)	('>10k+', 17.327506719182573)
