Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
74R_S72_R2 - polyg	(1, 0.02679718756626551)	(2, 0.07708706677824358)	(3, 0.07781485859232487)	(4, 0.07815199744737725)	(5, 0.079433660237616)	(6, 0.0801614520516973)	(7, 0.08117554432205323)	(8, 0.08242777435510487)	(9, 0.08381646535329677)	(10, 0.08749877084792429)	(15, 0.0916284542517959)	(20, 0.09399163708340105)	(25, 0.09595988582765916)	(30, 0.09794204823895118)	(35, 0.10009117465465008)	(40, 0.10156602336024426)	(45, 0.1028289562140912)	(50, 0.1042048038273287)	(55, 0.1057042690207521)	(60, 0.1069977049138657)	(65, 0.10838104450165995)	(70, 0.10982539016798747)	(75, 0.11155336058539078)	(80, 0.11339799174946301)	(85, 0.1151093727946336)	(90, 0.11692510634255851)	(95, 0.11861882773341681)	(100, 0.12056995196440241)	(105, 0.12259385537679615)	(110, 0.12545953564474127)	(115, 0.1306578957050249)	(120, 0.13512632338706818)	(125, 0.13946578207852794)	(130, 0.14432111673232179)	(135, 0.1494483030343166)	(140, 0.1529219035234355)
75R_S73_R2 - polyg	(1, 0.02843937715721193)	(2, 0.07941591572390189)	(3, 0.08040276116841118)	(4, 0.08074847135597812)	(5, 0.08234816667844701)	(6, 0.08289816015866715)	(7, 0.0840012899389944)	(8, 0.08508241998011286)	(9, 0.08669154376224265)	(10, 0.09037052872193238)	(15, 0.09440905227669172)	(20, 0.09659959773791138)	(25, 0.09860974533761885)	(30, 0.10063434990880635)	(35, 0.10286638059253406)	(40, 0.10434916301520758)	(45, 0.10566223316398457)	(50, 0.10704067396641062)	(55, 0.10849957095794313)	(60, 0.10972338502193013)	(65, 0.11089565683977079)	(70, 0.11228101184594814)	(75, 0.11410950445618862)	(80, 0.11625479331103586)	(85, 0.11805625767024837)	(90, 0.12026440292283506)	(95, 0.12234683537994287)	(100, 0.12444183911659859)	(105, 0.12691272411173618)	(110, 0.1301466857754306)	(115, 0.13583896115471478)	(120, 0.14072164613111487)	(125, 0.14594061283542098)	(130, 0.15190819923680393)	(135, 0.15800778407343968)	(140, 0.16201236517341971)
76R_S74_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0016883334387673248)	(4, 0.002344907553843507)	(5, 0.011151338144944676)	(6, 0.011689798398049482)	(7, 0.012325528890424832)	(8, 0.013048107810720314)	(9, 0.01326696584907904)	(10, 0.014487012564501026)	(15, 0.01797901415431361)	(20, 0.019801441565789613)	(25, 0.023715873909005706)	(30, 0.028120826173114694)	(35, 0.03051436884659347)	(40, 0.03325877916886958)	(45, 0.034476046734598115)	(50, 0.0346886516861466)	(55, 0.03498254676622831)	(60, 0.03546889796258104)	(65, 0.03607753174544531)	(70, 0.037874946809680315)	(75, 0.0409069991252279)	(80, 0.05531897464800593)	(85, 0.07396498472874614)	(90, 0.0792210515864724)	(95, 0.08876673599602972)	(100, 0.10235399884727821)	(105, 0.10885998827963098)	(110, 0.11428002496927041)	(115, 0.1231844205870655)	(120, 0.12779364035364263)	(125, 0.13143432645205447)	(130, 0.13649376846896957)	(135, 0.14447270723884773)	(140, 0.15285323313942858)
76R_S74_R2 - polyg	(1, 0.02912896272441156)	(2, 0.11631783648198835)	(3, 0.11853768229962687)	(4, 0.11903792924444681)	(5, 0.12102154733814258)	(6, 0.12184834437194222)	(7, 0.12285231219869892)	(8, 0.12403692475552949)	(9, 0.12512774101020632)	(10, 0.12895879886261907)	(15, 0.1333665302764215)	(20, 0.13578994880910483)	(25, 0.1381980820184742)	(30, 0.14072363430239157)	(35, 0.1439008971894216)	(40, 0.14559200977788236)	(45, 0.1470837183758385)	(50, 0.14855736250078727)	(55, 0.15020748263126976)	(60, 0.15164777695989717)	(65, 0.15305055276766313)	(70, 0.15447000347358972)	(75, 0.15629034652279566)	(80, 0.1583455277210976)	(85, 0.16021172674024536)	(90, 0.16237459998916826)	(95, 0.16433459531046976)	(100, 0.16647106663730493)	(105, 0.16953924789886726)	(110, 0.1738191384267713)	(115, 0.18159172533191123)	(120, 0.18702009947063103)	(125, 0.19281601615630883)	(130, 0.20013073814945384)	(135, 0.20752397112143867)	(140, 0.2128550750208879)
77R_S75_R2 - polyg	(1, 0.024503300007950642)	(2, 0.0940133292583968)	(3, 0.09627839519554639)	(4, 0.09684138846316159)	(5, 0.09960071011781059)	(6, 0.10048775183597178)	(7, 0.10210472087202943)	(8, 0.10458254589287083)	(9, 0.10751862124781762)	(10, 0.11374886186164787)	(15, 0.12058399291649727)	(20, 0.12388470460872507)	(25, 0.1266027837333046)	(30, 0.1293647239612913)	(35, 0.13262550241011853)	(40, 0.13423723429950069)	(45, 0.1357481511153797)	(50, 0.1374476052115763)	(55, 0.13934410695143826)	(60, 0.14086157020066162)	(65, 0.14245497207667956)	(70, 0.14435540167654812)	(75, 0.14672390126053866)	(80, 0.14953952224194916)	(85, 0.15191129504261186)	(90, 0.15463461131386688)	(95, 0.1574521962252807)	(100, 0.16052247346378695)	(105, 0.1642493579667328)	(110, 0.16969991836924941)	(115, 0.17967537349938972)	(120, 0.18734779337898316)	(125, 0.1955452372127945)	(130, 0.20520711818573978)	(135, 0.21536652809285672)	(140, 0.22253618189160304)
78R_S76_R2 - polyg	(1, 0.021055472267732012)	(2, 0.08160055229158245)	(3, 0.08311638352103586)	(4, 0.08351992695795969)	(5, 0.08550712405071069)	(6, 0.08615143710126136)	(7, 0.08720607583137324)	(8, 0.08865408463445289)	(9, 0.09042085884148919)	(10, 0.09455192283191455)	(15, 0.09934968127359393)	(20, 0.10173499600915888)	(25, 0.10362385058366794)	(30, 0.1059230308377382)	(35, 0.1088624547967767)	(40, 0.11028265640504313)	(45, 0.11160248082227638)	(50, 0.11310813868777374)	(55, 0.11477046635819443)	(60, 0.11608689965410904)	(65, 0.11734093631775973)	(70, 0.11861192858800389)	(75, 0.12028917719222684)	(80, 0.12216446728146113)	(85, 0.12405806942581635)	(90, 0.12603848427592998)	(95, 0.12787308090934002)	(100, 0.1301451321928608)	(105, 0.13306827876956961)	(110, 0.1372196894879071)	(115, 0.14535363308291144)	(120, 0.15130098165162595)	(125, 0.15738736619440666)	(130, 0.16491769019468464)	(135, 0.1731696448115793)	(140, 0.17905459674802995)
79R_S77_R2 - polyg	(1, 0.034933151635617526)	(2, 0.13176048103820237)	(3, 0.13369187226861776)	(4, 0.13425597299548955)	(5, 0.1365646766326205)	(6, 0.1375808050942704)	(7, 0.1388621729705421)	(8, 0.14042745909345128)	(9, 0.14241488681991354)	(10, 0.14914972649146643)	(15, 0.15656522280166862)	(20, 0.15982878833143827)	(25, 0.1628936110885616)	(30, 0.16607573691074312)	(35, 0.16974127090548888)	(40, 0.1717092726466549)	(45, 0.1735876159941459)	(50, 0.1755675721878019)	(55, 0.17780380195671225)	(60, 0.17976283785851074)	(65, 0.18158140894355176)	(70, 0.1834903855755484)	(75, 0.18602472950342813)	(80, 0.18868384802917215)	(85, 0.19114048801586686)	(90, 0.19385116011797401)	(95, 0.19670453849668051)	(100, 0.1996109647583114)	(105, 0.20287976036104535)	(110, 0.20695847011997676)	(115, 0.21617908875616876)	(120, 0.22419753776383528)	(125, 0.23261197801023298)	(130, 0.24193271518602866)	(135, 0.2515119673969206)	(140, 0.2569235986084868)
7R_S6_R2 - polyg	(1, 0.10910003271710023)	(2, 0.1915783874262221)	(3, 0.19418472995203598)	(4, 0.19473949362218912)	(5, 0.19710857872932114)	(6, 0.1978377963837992)	(7, 0.19874844618197512)	(8, 0.19998009131130884)	(9, 0.20179441274828772)	(10, 0.20715712822643484)	(15, 0.212464018429598)	(20, 0.21539135628656975)	(25, 0.2182517038135606)	(30, 0.22173869005224653)	(35, 0.22606514886350385)	(40, 0.2280392701501243)	(45, 0.22982428331773655)	(50, 0.23171606232375566)	(55, 0.23402653089215458)	(60, 0.23609625296218506)	(65, 0.23797407564945816)	(70, 0.2399600598070127)	(75, 0.2422147031004276)	(80, 0.2451559972761453)	(85, 0.24779653278288682)	(90, 0.2504056665724499)	(95, 0.25299665714764313)	(100, 0.2561752087420427)	(105, 0.2599629536497047)	(110, 0.26446735552497336)	(115, 0.27300094662220975)	(120, 0.28050595702786657)	(125, 0.2894889415887238)	(130, 0.3014453198584145)	(135, 0.3142823418409773)	(140, 0.3212081650186755)
80R_S78_R2 - polyg	(1, 0.03675979024574197)	(2, 0.08549602821172159)	(3, 0.08707687928924669)	(4, 0.08750044065390004)	(5, 0.08963492312144448)	(6, 0.09019855989803044)	(7, 0.09136251986861327)	(8, 0.09290001427101638)	(9, 0.09475101078584007)	(10, 0.09927811469434761)	(15, 0.10447758058013168)	(20, 0.1067454682018976)	(25, 0.10872186556168957)	(30, 0.11116784906434127)	(35, 0.1141734671889523)	(40, 0.11553953596818074)	(45, 0.11668815434602808)	(50, 0.11802087183670115)	(55, 0.11953835546597102)	(60, 0.12080236930222002)	(65, 0.12193964824195853)	(70, 0.12324501767601617)	(75, 0.12499195817054706)	(80, 0.1271577908493336)	(85, 0.12906948670932808)	(90, 0.1310358786825534)	(95, 0.13311232990801147)	(100, 0.13542357420489945)	(105, 0.13826910614444463)	(110, 0.14234063145128567)	(115, 0.14944645699089534)	(120, 0.15517020513276997)	(125, 0.1614329100976996)	(130, 0.16953060295894634)	(135, 0.17824529465846767)	(140, 0.18428588004161842)
81R_S79_R2 - polyg	(1, 0.03591247708598977)	(2, 0.12488988872247074)	(3, 0.12713586073127542)	(4, 0.12770889126091906)	(5, 0.13096631984218202)	(6, 0.13210853505898848)	(7, 0.13393146439490186)	(8, 0.13615436134882156)	(9, 0.1389349054624616)	(10, 0.1454020741782252)	(15, 0.15306991491650387)	(20, 0.15736264429360625)	(25, 0.16042008906586602)	(30, 0.1637305902733644)	(35, 0.16737875645067965)	(40, 0.1694062846065732)	(45, 0.17132074499353034)	(50, 0.17343595835798678)	(55, 0.17580653566317034)	(60, 0.17783252548207154)	(65, 0.1799731214069015)	(70, 0.18209679562481576)	(75, 0.18464043584163664)	(80, 0.18764096214518017)	(85, 0.19028074842402184)	(90, 0.1931005201309663)	(95, 0.1958864484240795)	(100, 0.19870775846801636)	(105, 0.20239822891262071)	(110, 0.20805084819094458)	(115, 0.2177592929495516)	(120, 0.22464258182174096)	(125, 0.23263501166540168)	(130, 0.2433710655348865)	(135, 0.2564423149587312)	(140, 0.26773217014545553)
82R_S80_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.009953810383286372)	(4, 0.01272813041478615)	(5, 0.06633999048295756)	(6, 0.06865973442821499)	(7, 0.07170586284117927)	(8, 0.07605479694461136)	(9, 0.07947583346994047)	(10, 0.09057686267706325)	(15, 0.12102971137417788)	(20, 0.13635595500765235)	(25, 0.14429275974641592)	(30, 0.14911876442283223)	(35, 0.15088270709150878)	(40, 0.15130729052876196)	(45, 0.15177780020977982)	(50, 0.1521686419169202)	(55, 0.15239921040602455)	(60, 0.15268507784170274)	(65, 0.1530178087914265)	(70, 0.1533421043086221)	(75, 0.15365421531216583)	(80, 0.1539072782880121)	(85, 0.15421095385902764)	(90, 0.15474144883802385)	(95, 0.15548095508966348)	(100, 0.1574867134908154)	(105, 0.1617081788360434)	(110, 0.16930475446283588)	(115, 0.18309012575449088)	(120, 0.20646845837128108)	(125, 0.2334618424615492)	(130, 0.2593595575934311)	(135, 0.2793562190366905)	(140, 0.28732020461360047)
82R_S80_R2 - polyg	(1, 0.055833190633933064)	(2, 0.12513495520457282)	(3, 0.13330326570272166)	(4, 0.13507002018224096)	(5, 0.14596578719784398)	(6, 0.1488994431770988)	(7, 0.15324369092912635)	(8, 0.15891417612864447)	(9, 0.1649267649806955)	(10, 0.18191478882222714)	(15, 0.20298368746684994)	(20, 0.21278284825378582)	(25, 0.21886198329578158)	(30, 0.22664976205988013)	(35, 0.23741993485784096)	(40, 0.24011927326686777)	(45, 0.24282142348673733)	(50, 0.2457260240872839)	(55, 0.2487908979058664)	(60, 0.2515624061265235)	(65, 0.2542148810215046)	(70, 0.25689359948435136)	(75, 0.26044304203816543)	(80, 0.26442456619148)	(85, 0.268155839179791)	(90, 0.2723997990117609)	(95, 0.27741794409576426)	(100, 0.28447933839215594)	(105, 0.2955166332201767)	(110, 0.31395273964571746)	(115, 0.3506637420084821)	(120, 0.38150555787217527)	(125, 0.42133485845953444)	(130, 0.47607331740536213)	(135, 0.5306055768893894)	(140, 0.562774567470854)
84R_S81_R2 - polyg	(1, 0.06492632122962998)	(2, 0.14652516267250681)	(3, 0.1494203907334898)	(4, 0.1502731518721414)	(5, 0.15397538315701909)	(6, 0.15509437216334726)	(7, 0.15696628685794833)	(8, 0.15898379491768505)	(9, 0.16167519226747815)	(10, 0.1688125950074704)	(15, 0.17738097253622437)	(20, 0.18199170641954843)	(25, 0.18537196837695472)	(30, 0.18890531135827504)	(35, 0.19288042620752122)	(40, 0.1950019295280691)	(45, 0.19693624137915683)	(50, 0.19890216778953124)	(55, 0.20108190845613336)	(60, 0.20299375733088593)	(65, 0.20495386000665486)	(70, 0.20705040446460807)	(75, 0.2094556068566488)	(80, 0.21235749061432374)	(85, 0.21528516519667978)	(90, 0.21898822844364396)	(95, 0.22201241062803279)	(100, 0.22543094284141757)	(105, 0.22948925389931268)	(110, 0.23572231385129103)	(115, 0.24868844296922776)	(120, 0.2578475135793892)	(125, 0.26755983897706603)	(130, 0.27968901423599446)	(135, 0.2927383395625801)	(140, 0.30133250791601524)
85R_S82_R2 - polyg	(1, 0.038951839423553784)	(2, 0.12603472871913174)	(3, 0.12781520848221925)	(4, 0.12836541432071655)	(5, 0.1309899986931757)	(6, 0.1322236900453342)	(7, 0.1339221515467824)	(8, 0.136027286928859)	(9, 0.13869629785970614)	(10, 0.14512994699979934)	(15, 0.15259497578000736)	(20, 0.15694604455997474)	(25, 0.16005248621956508)	(30, 0.16332159743140678)	(35, 0.1669707265888441)	(40, 0.16903280238356005)	(45, 0.17099850672084976)	(50, 0.17309817421881707)	(55, 0.17543091027694288)	(60, 0.17753604565901948)	(65, 0.1795557453518884)	(70, 0.18166361467601966)	(75, 0.18425949265690503)	(80, 0.18729553530858825)	(85, 0.19003904616042444)	(90, 0.19291105228882893)	(95, 0.19615829196423346)	(100, 0.19940484815412435)	(105, 0.20343194480061638)	(110, 0.2090727507448625)	(115, 0.21786169096503233)	(120, 0.2244545922298086)	(125, 0.2322162537229456)	(130, 0.24211927533038322)	(135, 0.25307691508540014)	(140, 0.26163141977438414)
86R_S83_R2 - polyg	(1, 0.03161553537926922)	(2, 0.1367109269333461)	(3, 0.13855536611176653)	(4, 0.1392055394770724)	(5, 0.14190546992563213)	(6, 0.14294916927520213)	(7, 0.14458144661862798)	(8, 0.14626163147318164)	(9, 0.1488075734931163)	(10, 0.15527714067441797)	(15, 0.16274592165924243)	(20, 0.16655320000787052)	(25, 0.16958506106924431)	(30, 0.1730556180539456)	(35, 0.17680403860318808)	(40, 0.1788045193892819)	(45, 0.18084332618427795)	(50, 0.18312303932094526)	(55, 0.18561012354149434)	(60, 0.1876325049041037)	(65, 0.18945299032696022)	(70, 0.1914096699600229)	(75, 0.19400283509806923)	(80, 0.19698541986228302)	(85, 0.1996757688086172)	(90, 0.20253310965088253)	(95, 0.20542809210903407)	(100, 0.20861257281300075)	(105, 0.21272235287475008)	(110, 0.218333691213848)	(115, 0.2280151148197608)	(120, 0.23603825414763552)	(125, 0.24484297029990953)	(130, 0.25584048167580475)	(135, 0.2676537895269048)	(140, 0.2755160964959933)
87R_S84_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.055616819234333384)	(4, 0.0678135440448692)	(5, 0.1694816059988214)	(6, 0.17730742791606538)	(7, 0.18425415122045322)	(8, 0.1956455479310998)	(9, 0.19876235210395346)	(10, 0.21957424332047965)	(15, 0.2868504921292396)	(20, 0.3138898441487258)	(25, 0.32795911048007265)	(30, 0.33860665451830246)	(35, 0.3416718193320793)	(40, 0.342212803093837)	(45, 0.3427562458726935)	(50, 0.3432271476471326)	(55, 0.34358862316067057)	(60, 0.34385788553299995)	(65, 0.3441726397216589)	(70, 0.34449108243596627)	(75, 0.34507632850550407)	(80, 0.3458791975882944)	(85, 0.3471591159882709)	(90, 0.34871813282897257)	(95, 0.35118698599626647)	(100, 0.35992018522300395)	(105, 0.3789111742777959)	(110, 0.40686405114952284)	(115, 0.4438181601117672)	(120, 0.48725792667235607)	(125, 0.5338452351195346)	(130, 0.5770821327694644)	(135, 0.6093567321925051)	(140, 0.6229428016639185)
87R_S84_R2 - polya	(1, 6.14754274724587e-05)	(2, 0.00019057382516462197)	(3, 0.00023360662439534307)	(4, 0.00030737713736229353)	(5, 0.000516393590768653)	(6, 0.0007254100441750127)	(7, 0.0010143445532955686)	(8, 0.0011926232929656989)	(9, 0.001469262716591763)	(10, 0.0025745909025465703)	(15, 0.004974591591071359)	(20, 0.007846723562584628)	(25, 0.010479101366955311)	(30, 0.013550413723479348)	(35, 0.01980984174872509)	(40, 0.02978484461040624)	(45, 0.04214878258366713)	(50, 0.05899182020257136)	(55, 0.08546190976366264)	(60, 0.1137996228113672)	(65, 0.1365701211471659)	(70, 0.1507647973505566)	(75, 0.15974143927008505)	(80, 0.1657488180426937)	(85, 0.17121767207064362)	(90, 0.1744303779103543)	(95, 0.17746726402749377)	(100, 0.18116070771003911)	(105, 0.18466726609306816)	(110, 0.18867300494717357)	(115, 0.19286317008369633)	(120, 0.19616685955606625)	(125, 0.1986184996036679)	(130, 0.2003484181327429)	(135, 0.20161727095577442)	(140, 0.20208202518746624)
87R_S84_R2 - polyg	(1, 0.08923773051902105)	(2, 0.1852316105172653)	(3, 0.21703899669151544)	(4, 0.22669063880469145)	(5, 0.25191400669664127)	(6, 0.25919884485212763)	(7, 0.26763327350134897)	(8, 0.27517630845221963)	(9, 0.28286688442902425)	(10, 0.31085787606578413)	(15, 0.3468578863936559)	(20, 0.364225924163175)	(25, 0.37631568172990865)	(30, 0.3932312603532304)	(35, 0.419718563034014)	(40, 0.4243181545175033)	(45, 0.4289042214069488)	(50, 0.4344136492170305)	(55, 0.4400484868991561)	(60, 0.446001767295589)	(65, 0.4535989006226354)	(70, 0.46254480482842764)	(75, 0.4721558731594717)	(80, 0.48431817173062297)	(85, 0.4983075200062557)	(90, 0.5141239179863699)	(95, 0.5313603983410979)	(100, 0.5489854033974518)	(105, 0.5837448395989293)	(110, 0.6402776427026023)	(115, 0.7315575869222586)	(120, 0.8239588429390123)	(125, 0.9285752663945436)	(130, 1.062474894972306)	(135, 1.186553209257068)	(140, 1.2582175740788122)
88R_S85_R2 - polyg	(1, 0.037056959912152486)	(2, 0.11013214224767953)	(3, 0.1130591560999859)	(4, 0.11370094747698084)	(5, 0.116731835078165)	(6, 0.11777057256694293)	(7, 0.11950303830715467)	(8, 0.12127631159156842)	(9, 0.12361718071806439)	(10, 0.12965447139391154)	(15, 0.1370406368944717)	(20, 0.1410783579044213)	(25, 0.14446909384993212)	(30, 0.14808612617692668)	(35, 0.15228188367624038)	(40, 0.15440906966218773)	(45, 0.15626173216895806)	(50, 0.15817523501435687)	(55, 0.16039442346359595)	(60, 0.16232276541597726)	(65, 0.16405597311153816)	(70, 0.16594721729646308)	(75, 0.16852551213467973)	(80, 0.17155714169121303)	(85, 0.1744626388383947)	(90, 0.1783245164306012)	(95, 0.18178648008962822)	(100, 0.18535602727427863)	(105, 0.18978550070856737)	(110, 0.19681552764154656)	(115, 0.21570200105357662)	(120, 0.2288754182773281)	(125, 0.24163037268417184)	(130, 0.25546858190074123)	(135, 0.269869935227298)	(140, 0.279327640062621)
89R_S86_R2 - polyg	(1, 0.022700664008238836)	(2, 0.08327261228098323)	(3, 0.08458173456630316)	(4, 0.08489260793221026)	(5, 0.08676130227616298)	(6, 0.087462494423709)	(7, 0.08829494421463803)	(8, 0.08947971715359511)	(9, 0.09077847699338479)	(10, 0.09523501940108864)	(15, 0.09999483604797743)	(20, 0.1023429662051291)	(25, 0.10435397146769707)	(30, 0.10668897586051043)	(35, 0.10964434532573397)	(40, 0.11095070429224582)	(45, 0.11222114011425285)	(50, 0.11362145192023887)	(55, 0.11499274887874023)	(60, 0.11623831483147469)	(65, 0.11758197860189538)	(70, 0.11945343626465617)	(75, 0.12169034283978328)	(80, 0.12437214374300858)	(85, 0.12711197434120322)	(90, 0.13076439097576067)	(95, 0.13453770280817096)	(100, 0.1370751203036749)	(105, 0.13975968452570828)	(110, 0.14297411512918773)	(115, 0.1502444069132019)	(120, 0.15641282532250092)	(125, 0.16327829090113383)	(130, 0.1718887923070586)	(135, 0.1811327845497319)	(140, 0.18686252609825083)
8R_S7_R2 - polyg	(1, 0.07311200223245365)	(2, 0.20250944298594795)	(3, 0.20438251543604058)	(4, 0.20495764971532213)	(5, 0.20740197040226874)	(6, 0.20824524160905317)	(7, 0.2093216753614923)	(8, 0.21086443420524079)	(9, 0.21293958086156747)	(10, 0.21877097612839114)	(15, 0.22421998482034108)	(20, 0.227178817524699)	(25, 0.23008713167749845)	(30, 0.23308327038916107)	(35, 0.23664366246130814)	(40, 0.2385089628265456)	(45, 0.24019239640617238)	(50, 0.24196754058709008)	(55, 0.2439051213414805)	(60, 0.2456927008581664)	(65, 0.24736913956142356)	(70, 0.24933314540432155)	(75, 0.2515940448886864)	(80, 0.2541479519720907)	(85, 0.2563458975691289)	(90, 0.25907467656177424)	(95, 0.2620148562624798)	(100, 0.26538250063021895)	(105, 0.26942087592095804)	(110, 0.2741175467989289)	(115, 0.28127097369961457)	(120, 0.2889272544904289)	(125, 0.29845427610587927)	(130, 0.31299895570381847)	(135, 0.32914468478191977)	(140, 0.33748724066544433)
90R_S87_R2 - polyg	(1, 0.039514632710287705)	(2, 0.08864264633919886)	(3, 0.08930000005005231)	(4, 0.08953357751076166)	(5, 0.09063472839696289)	(6, 0.09121199840700171)	(7, 0.09205287726555539)	(8, 0.0929871871083928)	(9, 0.09409834845719585)	(10, 0.09761535765130522)	(15, 0.10136727903447085)	(20, 0.10342476278123351)	(25, 0.10521329876609369)	(30, 0.10703587032380009)	(35, 0.1091374001060108)	(40, 0.11064163895297903)	(45, 0.11199705558926672)	(50, 0.11348928188111276)	(55, 0.11527915259431983)	(60, 0.11678405880546153)	(65, 0.11814347962678992)	(70, 0.11959099251901446)	(75, 0.12133147828338584)	(80, 0.1233535917289554)	(85, 0.12529228465284298)	(90, 0.12710017419873337)	(95, 0.1290548838627839)	(100, 0.13095620439295802)	(105, 0.13298766093695596)	(110, 0.1353381175558655)	(115, 0.1387169823660696)	(120, 0.14174147680016896)	(125, 0.14519575376197355)	(130, 0.1492433174739799)	(135, 0.15313204851270387)	(140, 0.15534569547605506)
91R_S88_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.01539942105491749)	(4, 0.01866065421251506)	(5, 0.043729479185636556)	(6, 0.04578679916823315)	(7, 0.04776030241079803)	(8, 0.051204408455737524)	(9, 0.051905421190548216)	(10, 0.060245948794067604)	(15, 0.09321945432254357)	(20, 0.10463072249267938)	(25, 0.112088888414774)	(30, 0.11951809946303948)	(35, 0.12190763852430724)	(40, 0.12375617862718849)	(45, 0.12459586996823346)	(50, 0.12477721891484753)	(55, 0.12497228332801225)	(60, 0.12516429985972125)	(65, 0.12533345728051254)	(70, 0.12582264225415216)	(75, 0.12702350754769742)	(80, 0.12897415167934462)	(85, 0.13226586365149914)	(90, 0.1343368991006464)	(95, 0.13714399792134485)	(100, 0.1416594342979624)	(105, 0.1477536732686319)	(110, 0.15606676993904997)	(115, 0.16751613662738202)	(120, 0.1836074267727431)	(125, 0.2046149497061461)	(130, 0.22625186016015095)	(135, 0.2446138219900075)	(140, 0.2536523144468819)
91R_S88_R2 - polyg	(1, 0.09329565135893604)	(2, 0.18359675918764815)	(3, 0.19816563254588776)	(4, 0.20129733074161812)	(5, 0.21098197406710065)	(6, 0.21369458856267246)	(7, 0.2183730865971699)	(8, 0.22126857398008362)	(9, 0.22473553913594085)	(10, 0.23835652136145816)	(15, 0.2546779265567245)	(20, 0.26332019442435806)	(25, 0.2703150823651865)	(30, 0.28037004328753634)	(35, 0.29752352012020844)	(40, 0.30096000646150867)	(45, 0.3041038961830619)	(50, 0.3080021365649005)	(55, 0.31185008690272004)	(60, 0.3148217713220262)	(65, 0.31810281570908583)	(70, 0.32156368510203165)	(75, 0.3269249085826056)	(80, 0.3344790827705547)	(85, 0.34107317429995876)	(90, 0.350538370160631)	(95, 0.35948542617383444)	(100, 0.3701865379647924)	(105, 0.38916112396724445)	(110, 0.4151854597767274)	(115, 0.4647805868238561)	(120, 0.5068443987939533)	(125, 0.5518402727244327)	(130, 0.6077536580292247)	(135, 0.6569251295540111)	(140, 0.6844855976171663)
92R_S89_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.004056650768993349)	(4, 0.004981064550423249)	(5, 0.03392957573491008)	(6, 0.03480911506093076)	(7, 0.03605213747576611)	(8, 0.037941352048494206)	(9, 0.03952542032443962)	(10, 0.044360194150228814)	(15, 0.05642065278601037)	(20, 0.060523972988629306)	(25, 0.0631195114894985)	(30, 0.0652725878600328)	(35, 0.06601481135250128)	(40, 0.06626341583546835)	(45, 0.06641150153831876)	(50, 0.06651740525308451)	(55, 0.06663138636982394)	(60, 0.06678216453999893)	(65, 0.06690512054782018)	(70, 0.06707474598926702)	(75, 0.0672650136802021)	(80, 0.06743912656718988)	(85, 0.06765272897493775)	(90, 0.06796326020636954)	(95, 0.06831328095856144)	(100, 0.06912371362325194)	(105, 0.07098061858808538)	(110, 0.07409580328259333)	(115, 0.07879685123126308)	(120, 0.08547596517437114)	(125, 0.09359285666879058)	(130, 0.10190988823433511)	(135, 0.10869939333774987)	(140, 0.11153545891961249)
92R_S89_R2 - polyg	(1, 0.04670982063545549)	(2, 0.09634545576359203)	(3, 0.0998097637211837)	(4, 0.10049185544340382)	(5, 0.10500173821203028)	(6, 0.10606526280522875)	(7, 0.10793204015025225)	(8, 0.110471934326414)	(9, 0.11326312545286739)	(10, 0.12094024728427648)	(15, 0.13010181610062255)	(20, 0.134485152904995)	(25, 0.1379243311675575)	(30, 0.14216586469283682)	(35, 0.14786043308426663)	(40, 0.14951899295619137)	(45, 0.15125114693498717)	(50, 0.15308022973746693)	(55, 0.15516778940310377)	(60, 0.15693853541355154)	(65, 0.15885557214863338)	(70, 0.1608847950222382)	(75, 0.16329365578860505)	(80, 0.16605163981805565)	(85, 0.16858884152689285)	(90, 0.171656459298667)	(95, 0.17488562510991437)	(100, 0.1789880478234251)	(105, 0.18460722712976746)	(110, 0.19363507006899403)	(115, 0.21040914150095985)	(120, 0.22231253954280922)	(125, 0.2360459178762464)	(130, 0.25386197416281425)	(135, 0.272713732880227)	(140, 0.2871202280448025)
93R_S90_R1 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.016086254810649164)	(4, 0.022630080796728774)	(5, 0.13132943369198913)	(6, 0.1353119530868586)	(7, 0.14027318313040185)	(8, 0.14628080062279314)	(9, 0.14919090303028598)	(10, 0.1609354308143716)	(15, 0.1921406827839487)	(20, 0.2032854900003363)	(25, 0.2097449802815834)	(30, 0.21532258979748287)	(35, 0.21695620363553525)	(40, 0.21754863593244522)	(45, 0.21798697336126613)	(50, 0.2182972454605266)	(55, 0.2185158935841665)	(60, 0.21879597141873375)	(65, 0.2190146195423736)	(70, 0.2193009444661878)	(75, 0.21982674114446468)	(80, 0.22064302747272024)	(85, 0.22172793863859058)	(90, 0.22291696795857513)	(95, 0.22481920663424218)	(100, 0.22835922387412616)	(105, 0.23541010527074208)	(110, 0.2462102813970116)	(115, 0.2597414767056974)	(120, 0.27448981323597865)	(125, 0.29126845377148747)	(130, 0.30810956519946486)	(135, 0.3212711410610452)	(140, 0.3269882689034578)
